ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
hsa05320,Autoimmune thyroid disease,20,-0.6737077399378552,-1.7346735402262778,0.007602978283508199,0.051852311893525925,0.03953548707424265,2721,"tags=75%, list=17%, signal=62%",HLA-DMA/HLA-E/HLA-B/HLA-F/HLA-DPA1/HLA-DMB/HLA-DPB1/HLA-DQA1/HLA-DRA/HLA-DOA/HLA-DOB/HLA-DQA2/CD28/HLA-DRB5/HLA-DRB1
hsa05332,Graft-versus-host disease,24,-0.6297403778176388,-1.680773392586899,0.007800261153140149,0.05215468731805473,0.03976603725130273,1651,"tags=62%, list=10%, signal=56%",HLA-DPA1/HLA-DMB/HLA-DPB1/HLA-DQA1/HLA-DRA/HLA-DOA/HLA-DOB/IL1B/KLRC1/HLA-DQA2/IL1A/CD28/HLA-DRB5/HLA-DRB1/IL6
hsa05140,Leishmaniasis,57,-0.5059587470389213,-1.5941016451596792,0.008310188350350309,0.05449565822056645,0.04155094175175155,2496,"tags=37%, list=16%, signal=31%",IRAK1/HLA-DMB/JAK2/TLR4/C3/HLA-DPB1/STAT1/IL12A/HLA-DQA1/HLA-DRA/HLA-DOA/ITGAM/NFKBIA/HLA-DOB/IL1B/HLA-DQA2/IL1A/HLA-DRB5/HLA-DRB1/MAPK13/PTGS2
hsa05162,Measles,109,-0.4295736981816498,-1.4957396630182964,0.008619654722446964,0.05545853321423424,0.04228509863841908,2588,"tags=28%, list=16%, signal=23%",CASP8/IRAK1/CHUK/IKBKG/BAX/STAT5A/TLR4/BCL2L1/STAT1/BAK1/IL12A/IKBKE/CYCS/IFIH1/MX2/IRF7/NFKBIA/OAS2/MX1/OAS3/CCND3/OAS1/CCND1/IL1B/IL1A/TNFAIP3/CD28/CD3D/HSPA6/IL6
hsa00760,Nicotinate and nicotinamide metabolism,32,-0.5860321787464701,-1.6541752089714596,0.010644235890225295,0.06721637849197826,0.05125002465664032,2286,"tags=31%, list=14%, signal=27%",SIRT6/SIRT4/PNP/NT5E/CD38/NAMPT/NT5C1B/ENPP3/NMNAT2/NMNAT3
hsa05219,Bladder cancer,36,-0.5563615634872026,-1.6172091062474294,0.010916334160133217,0.06768127179282594,0.051604488756993395,2029,"tags=33%, list=13%, signal=29%",MAP2K2/VEGFA/MAP2K1/MDM2/HBEGF/TYMP/EGF/CCND1/FGFR3/CDKN1A/CXCL8/MMP1
hsa00533,Glycosaminoglycan biosynthesis - keratan sulfate,14,-0.7362266685140633,-1.7135886273944168,0.012635759131869564,0.07355800644394082,0.05608528350564404,2983,"tags=50%, list=19%, signal=41%",FUT8/CHST6/B3GNT2/ST3GAL1/CHST4/CHST1/CHST2
hsa01250,Biosynthesis of nucleotide sugars,32,-0.5791332908060978,-1.6347019277860368,0.012552829540635285,0.07355800644394082,0.05608528350564404,3449,"tags=41%, list=21%, signal=32%",PMM1/GFPT1/GALE/GNE/CMAS/HK1/PGM2/UXS1/GPI/FCSK/HK2/GFPT2/HKDC1
hsa04620,Toll-like receptor signaling pathway,76,-0.45262214856167454,-1.4963733776591002,0.012727045103203837,0.07355800644394082,0.05608528350564404,2772,"tags=32%, list=17%, signal=26%",MAP3K8/TLR3/CASP8/IRAK1/CHUK/IKBKG/TLR4/STAT1/MAP2K2/CCL5/IL12A/IKBKE/TLR6/MAP2K1/IRF7/NFKBIA/SPP1/CD14/IL1B/CXCL10/CXCL11/MAPK13/IL6/CXCL8
hsa05222,Small cell lung cancer,85,-0.4430160219319946,-1.4853783569588033,0.012338579917731669,0.07355800644394082,0.05608528350564404,2245,"tags=26%, list=14%, signal=22%",IKBKG/BAX/BCL2L1/BAK1/TRAF1/DDB2/LAMB4/CYCS/LAMA2/ITGA6/NFKBIA/GADD45A/BIRC2/CCND1/ITGA2/LAMB3/CDKN1A/COL4A6/BIRC3/PTGS2/LAMC2/RXRG
hsa05134,Legionellosis,51,-0.5060744873164068,-1.563993991352538,0.014529325580641808,0.08257500038331428,0.06296041084944784,2596,"tags=39%, list=16%, signal=33%",HSPD1/CASP8/VCP/TLR4/C3/BNIP3/IL12A/NFKB2/CYCS/ITGAM/NFKBIA/IL18/CASP1/CD14/IL1B/CXCL3/HSPA6/CXCL1/IL6/CXCL8
hsa04913,Ovarian steroidogenesis,31,-0.578467977573344,-1.629243177282617,0.015107555604740086,0.08445371247895687,0.06439285995462989,1767,"tags=26%, list=11%, signal=23%",LDLR/ADCY8/LHB/ACOT1/CYP1A1/PTGS2/BMP6/HSD17B2
hsa04660,T cell receptor signaling pathway,98,-0.4205611837161439,-1.4360802276578357,0.015396857765163616,0.084682717708399885,0.06456746804746033,2893,"tags=22%, list=18%, signal=19%",PPP2CB/PAK1/PPP2CA/MAP3K8/RASGRP1/NFATC2/PAK6/CHUK/IKBKG/MAP2K2/PPP2R2C/MAP2K1/NFKBIE/NFKBIA/VAV1/CD28/LCP2/CD3D/MAPK13/ICOS/CSF2/ZAP70
hsa00480,Glutathione metabolism,42,-0.5304324569432897,-1.5737312119844595,0.01792335332908833,0.09701370611458922,0.07396939469147566,3393,"tags=45%, list=21%, signal=36%",SMS/GSS/GSR/SRM/CHAC2/GSTM3/G6PD/GCLM/IDH1/GPX3/GPX1/ODC1/LAP3/RRM2B/GSTO1/GGT1/GGT5/CHAC1/ANPEP
hsa00910,Nitrogen metabolism,12,-0.7269492767435455,-1.6545680545380734,0.018475699214742094,0.09844083487854773,0.07505752805988977,1770,"tags=50%, list=11%, signal=45%",GLUD2/CA2/CA3/CA8/CA14/CA9
hsa05416,Viral myocarditis,54,-0.4902504239729977,-1.527462841232514,0.019420245995495695,0.10188159822252357,0.0776809839819828,2721,"tags=35%, list=17%, signal=29%",HLA-DPA1/CASP8/HLA-DMB/ABL2/HLA-DPB1/HLA-DQA1/CD55/CYCS/HLA-DRA/HLA-DOA/LAMA2/HLA-DOB/RAC2/CCND1/HLA-DQA2/CD28/HLA-DRB5/HLA-DRB1/ICAM1
hsa04940,Type I diabetes mellitus,29,-0.5777609497600429,-1.6052630247492432,0.01997775673358622,0.10321840979019548,0.07870025379897602,2721,"tags=55%, list=17%, signal=46%",HLA-DPA1/HSPD1/HLA-DMB/HLA-DPB1/IL12A/HLA-DQA1/HLA-DRA/HLA-DOA/HLA-DOB/PTPRN2/IL1B/HLA-DQA2/IL1A/CD28/HLA-DRB5/HLA-DRB1
hsa05143,African trypanosomiasis,21,-0.6230467665660887,-1.6192935424527408,0.02101561603803646,0.10531234448111965,0.08029680224366895,1183,"tags=43%, list=7%, signal=40%",APOL1/IL12A/IL18/IL1B/NPPA/IDO1/VCAM1/ICAM1/IL6
hsa05330,Allograft rejection,21,-0.6225613509712624,-1.6180319512202876,0.021309535980050604,0.10531234448111965,0.08029680224366895,2721,"tags=57%, list=17%, signal=48%",HLA-DPA1/HLA-DMB/HLA-DPB1/IL12A/HLA-DQA1/HLA-DRA/HLA-DOA/HLA-DOB/HLA-DQA2/CD28/HLA-DRB5/HLA-DRB1
hsa04622,RIG-I-like receptor signaling pathway,53,-0.4955594821542529,-1.5430867011645955,0.020739108630680226,0.10531234448111965,0.08029680224366895,4116,"tags=43%, list=26%, signal=32%",MAP3K1/NFKBIB/ZNFX1/MAPK14/TRADD/STING1/TRAF2/CASP10/TRIM25/CASP8/CYLD/CHUK/DHX58/IKBKG/IL12A/IKBKE/IFIH1/IRF7/NFKBIA/CXCL10/ISG15/MAPK13/CXCL8
hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,75,-0.45031032980699154,-1.4866590816235221,0.022963627701977157,0.1102900992447072,0.0840921577818882,2688,"tags=27%, list=17%, signal=22%",RASGRP1/NFATC2/CHUK/JAK2/HIF1A/CD274/IKBKG/TLR4/STAT1/BATF2/MAP2K2/MAP2K1/NFKBIE/NFKBIA/EGF/ALK/CD28/CD3D/MAPK13/ZAP70
hsa05414,Dilated cardiomyopathy,77,0.41636720020226314,1.410557100480772,0.022929007276050944,0.1102900992447072,0.0840921577818882,3608,"tags=43%, list=22%, signal=33%",CACNG4/ITGA2B/ITGB4/AGT/SGCD/TGFB3/SLC8A2/TGFB2/ITGB1/TPM1/SGCA/ITGA11/ITGA10/CACNA1C/TPM2/CACNA2D2/CACNB2/CACNB3/SGCG/DES/SGCE/ITGAV/PLN/CACNA1D/DAG1/ITGB5/ITGA4/ACTB/ITGB3/SSPN/CACNA2D1/SNTB2/SGCB
hsa05165,Human papillomavirus infection,268,-0.33554889083415285,-1.3195150078144084,0.023368389690039022,0.11067529005976814,0.08438585165847426,3222,"tags=28%, list=20%, signal=22%",IRF9/HRAS/TERT/PPP2R5B/NOTCH1/UBR4/TUBG1/PPP2CB/ATP6V1A/PPP2CA/DLG3/WNT3/ATP6V0A1/TLR3/ATP6V1B2/LFNG/ATP6V0E1/CASP8/FZD4/CHUK/ITGB7/EIF4EBP1/IRF1/FZD7/IKBKG/BAX/PXN/DVL1/WNT2B/ATP6V0E2/STAT1/BAK1/MAP2K2/TNXB/IKBKE/PPP2R2C/VEGFA/LAMB4/MAP2K1/FZD1/ATP6V1H/FZD9/ATP6V0B/COL9A2/MX2/MDM2/HES4/HES6/LAMA2/ITGA6/TCF7/ITGA5/MX1/WNT10B/DLG2/SPP1/CCND3/HEY1/JAG1/EGF/CCND1/ITGA2/LAMB3/CDKN1A/FZD8/WNT7B/ISG15/WNT16/OASL/COL4A6/PTGS2/LAMC2/CREB3L3/ATP6V0D2
hsa05223,Non-small cell lung cancer,63,-0.4574010352403481,-1.4698565636534164,0.025915101653252403,0.11941959005079823,0.09105305986277873,2238,"tags=22%, list=14%, signal=19%",BAX/STAT5A/BAK1/MAP2K2/DDB2/MAP2K1/MET/GADD45A/EGF/CCND1/TGFA/CDKN1A/ALK/RXRG
hsa04915,Estrogen signaling pathway,95,-0.4156293716525959,-1.4140754886440545,0.025666550486291753,0.11941959005079823,0.09105305986277873,1737,"tags=13%, list=11%, signal=11%",SHC3/MAP2K1/ADCY8/HBEGF/ITPR1/KRT23/TGFA/SHC4/KRT15/HSPA6/CREB3L3/KRT34
hsa05216,Thyroid cancer,34,-0.5457758855337926,-1.5636175180670169,0.026600103862930876,0.12094180556345906,0.09221369339149371,2238,"tags=35%, list=14%, signal=30%",BAX/BAK1/MAP2K2/DDB2/MAP2K1/TCF7/GADD45A/CCND1/PPARG/CDKN1A/NTRK1/RXRG
hsa04814,Motor proteins,149,0.34915274011532954,1.3155419516272813,0.030347947988677158,0.13616645084393303,0.10382192732968502,3575,"tags=31%, list=22%, signal=24%",DNAH8/MYH4/KIF26B/TUBB1/ACTA2/MYL1/MYL9/MYL4/MYO3B/MYO15A/MYH2/TUBA4A/TPM1/MYO5C/TUBA1A/ACTG2/KIF27/BICDL1/TPM2/MYL6/MYO15B/TUBA8/DNALI1/MYO7A/MYH9/KIFC2/DNAH14/DYNLRB1/DYNLRB2/TUBB2B/DNAH2/KIF26A/MYO1D/KIF15/ACTB/TNNT1/KIF13A/CAPZB/TUBA3C/MYO1C/DNAL1/MYO18B/DNAH7/DNAH10/STARD9/MYH8
hsa00270,Cysteine and methionine metabolism,41,-0.5139822230948228,-1.521952313462787,0.03126037199438346,0.13843879026084105,0.10555450283817794,4213,"tags=61%, list=26%, signal=45%",MPST/SDSL/BCAT1/MAT2A/MDH2/KYAT3/AHCY/SMS/GSS/GOT2/CBS/ENOPH1/SRM/TST/DNMT3B/MDH1/LDHA/GCLM/AMD1/LACC1/CTH/KYAT1/PHGDH/PSAT1/IL4I1
hsa05230,Central carbon metabolism in cancer,61,-0.45018353340040157,-1.4378578744387505,0.03758666181179107,0.16432117535667634,0.12528887270597025,2775,"tags=38%, list=17%, signal=31%",HRAS/KIT/PFKM/HK1/HIF1A/SIRT6/LDHA/G6PD/IDH1/TIGAR/MAP2K2/PFKP/MAP2K1/MET/NTRK3/SLC16A3/HK2/SLC1A5/SCO2/FGFR3/NTRK1/SLC7A5/HKDC1
hsa05144,Malaria,29,-0.5478396475698841,-1.5221290571833166,0.039549029113393745,0.16458993737228625,0.12549379389089277,2136,"tags=38%, list=13%, signal=33%",TLR4/IL12A/CD36/SDC1/MET/IL18/IL1B/VCAM1/ICAM1/IL6/CXCL8
hsa04210,Apoptosis,118,-0.386666506593604,-1.3679231429473275,0.03906851480693536,0.16458993737228625,0.12549379389089277,3206,"tags=31%, list=20%, signal=25%",HRAS/TUBAL3/ATF4/TRAF2/CASP10/CAPN2/CTSC/TUBA3E/CASP8/CHUK/LMNA/IKBKG/BAX/ITPR3/BCL2L1/BAK1/MAP2K2/TRAF1/MAP2K1/CYCS/PMAIP1/TP53AIP1/TNFRSF10A/NFKBIA/TNFRSF10B/ERN1/GADD45A/BIRC2/ITPR1/CTSL/MAP3K5/ENDOG/NGF/DDIT3/CTSS/NTRK1/BIRC3
hsa05226,Gastric cancer,114,-0.38592160704438916,-1.350089505223258,0.03847342149058207,0.16458993737228625,0.12549379389089277,2328,"tags=27%, list=14%, signal=23%",FGF5/FZD7/BAX/TGFBR1/DVL1/WNT2B/BAK1/MAP2K2/DDB2/SHC3/MAP2K1/FZD1/FGF2/FZD9/JUP/MET/SMAD3/TGFBR2/CDH17/TCF7/GADD45A/WNT10B/EGF/CCND1/CDKN1A/FZD8/WNT7B/SHH/SHC4/WNT16/RXRG
hsa05163,Human cytomegalovirus infection,175,-0.3528167573258399,-1.3159195078258603,0.03957881191943541,0.16458993737228625,0.12549379389089277,3815,"tags=29%, list=24%, signal=22%",PIK3CB/GNB2/HLA-B/MYC/MAPK14/HLA-F/CX3CL1/GNA11/ARHGEF11/ADCY3/TAP2/TRADD/STING1/HRAS/ATF4/GNAI1/TRAF2/NFATC2/CASP8/CHUK/EIF4EBP1/IL6R/IKBKG/BAX/PXN/ITPR3/GNG2/BAK1/MAP2K2/CCL5/VEGFA/GNG3/MAP2K1/CYCS/TAP1/ADCY8/MDM2/NFKBIA/GNGT2/ITPR1/RAC2/CCR1/CCND1/IL1B/IL10RA/CDKN1A/MAPK13/PTGS2/IL6/CXCL8/CREB3L3
hsa05120,Epithelial cell signaling in Helicobacter pylori infection,61,-0.4479426560462108,-1.4307006531938122,0.04097787831253746,0.1683548976454852,0.12836443808746675,2889,"tags=31%, list=18%, signal=26%",PAK1/ATP6V1A/ATP6V0A1/ATP6V1B2/ATP6V0E1/CHUK/IKBKG/ATP6V0E2/CCL5/ATP6V1H/ATP6V0B/MET/HBEGF/NFKBIA/CXCL3/MAPK13/CXCL1/CXCL8/ATP6V0D2
hsa01524,Platinum drug resistance,60,-0.45853178708929987,-1.4579682586983795,0.048213457800095776,0.1797189146984189,0.1370290845207886,2588,"tags=25%, list=16%, signal=21%",CASP8/SLC31A1/GSTM3/BAX/BCL2L1/BAK1/CYCS/PMAIP1/GSTO1/MDM2/BIRC2/MAP3K5/CDKN1A/ABCC2/BIRC3
hsa03320,PPAR signaling pathway,55,-0.45600761861768213,-1.4342958051551455,0.04518912906950922,0.1797189146984189,0.1370290845207886,1452,"tags=22%, list=9%, signal=20%",CD36/FABP4/GK/PLIN4/ACOX2/PCK2/PPARG/PLIN2/ANGPTL4/PLTP/MMP1/RXRG
hsa04066,HIF-1 signaling pathway,91,-0.41002078846279094,-1.3932935179330124,0.04894357050370355,0.1797189146984189,0.1370290845207886,3158,"tags=33%, list=20%, signal=27%",EGLN1/ENO1/EIF4E/PFKFB3/PFKM/HK1/PGK1/EIF4EBP1/HIF1A/IL6R/LDHA/TLR4/GAPDH/MAP2K2/PFKP/VEGFA/MAP2K1/MKNK2/ENO2/HK2/TFRC/EGF/HMOX1/ANGPT4/NPPA/CDKN1A/EPAS1/HKDC1/ANGPT2/IL6
hsa04725,Cholinergic synapse,89,-0.4089048683111319,-1.381224303191331,0.04523928572025967,0.1797189146984189,0.1370290845207886,3519,"tags=37%, list=22%, signal=29%",GNA11/CHRFAM7A/ADCY3/HRAS/ATF4/GNAI1/CHRNA7/KCNJ2/KCNJ14/KCNQ5/JAK2/CHRM5/KCNQ3/ITPR3/GNG2/PIK3CG/GNG3/CHAT/MAP2K1/PIK3R5/ADCY8/ACHE/KCNJ4/GNGT2/ITPR1/CHRM4/PIK3R6/CHRNB2/CHRM1/KCNJ12/CHRNA3/KCNJ18/CREB3L3
hsa00564,Glycerophospholipid metabolism,80,-0.41004695749504533,-1.3695519766332054,0.04727272727272727,0.1797189146984189,0.1370290845207886,2869,"tags=45%, list=18%, signal=37%",LPIN2/DGKI/JMJD7-PLA2G4B/PTDSS2/CHKA/SAMD8/CDS2/SGMS1/ETNPPL/GPAT4/PLAAT3/DGKD/SELENOI/PLD2/PLA1A/PISD/CDIPT/PTDSS1/AGPAT5/ETNK1/PLA2G15/DGKE/MBOAT1/AGPAT2/GPCPD1/PLD1/CHAT/PLPP2/CHPT1/ACHE/PLPP3/GPD1/PHOSPHO1/DGKG/GPAT3/PLAAT2
hsa05220,Chronic myeloid leukemia,72,-0.4175027121025288,-1.3685417137649873,0.04954128440366973,0.1797189146984189,0.1370290845207886,2457,"tags=26%, list=15%, signal=22%",CHUK/IKBKG/BAX/STAT5A/BCL2L1/TGFBR1/BAK1/MAP2K2/DDB2/SHC3/MAP2K1/SMAD3/TGFBR2/MDM2/NFKBIA/GADD45A/CCND1/CDKN1A/SHC4
hsa04380,Osteoclast differentiation,98,-0.3941626064038447,-1.3459376363195035,0.04918032786885246,0.1797189146984189,0.1370290845207886,2501,"tags=27%, list=16%, signal=23%",CYLD/CHUK/IKBKG/ITPR3/TGFBR1/STAT1/SIRPG/RELB/MAP2K1/NFKB2/ACP5/TGFBR2/FOSB/NFKBIA/TNFRSF11A/ITPR1/SQSTM1/BLNK/FOSL1/IL1B/PPARG/CSF1/IL1A/LCP2/MAPK13/SIRPB1
hsa04630,JAK-STAT signaling pathway,107,-0.38423733274616106,-1.3337748417080626,0.04710144927536232,0.1797189146984189,0.1370290845207886,2339,"tags=25%, list=15%, signal=22%",JAK2/IL6R/SOCS6/STAT5A/BCL2L1/STAT1/IL4R/IL12A/TSLP/IL21R/PRLR/IL22RA1/CCND3/IL11/IL12RB2/EGF/LIF/CCND1/IL10RA/CDKN1A/IL23A/IL20RB/STAT4/CRLF2/IL6/CSF2/IL24
hsa04145,Phagosome,123,-0.3739077805407835,-1.3326821932717874,0.04619870294070343,0.1797189146984189,0.1370290845207886,2746,"tags=30%, list=17%, signal=25%",ATP6V0A1/HLA-DPA1/ATP6V1B2/TUBA3E/ATP6V0E1/HLA-DMB/COLEC11/TLR4/C3/HLA-DPB1/ATP6V0E2/DYNC1H1/TLR6/CD36/HLA-DQA1/ATP6V1H/HLA-DRA/ATP6V0B/TAP1/HLA-DOA/ITGAM/TUBB3/ITGA5/RILP/HLA-DOB/CORO1A/TFRC/CD14/CTSL/ITGA2/CTSS/MSR1/HLA-DQA2/HLA-DRB5/HLA-DRB1/SFTPD/ATP6V0D2
hsa05207,Chemical carcinogenesis - receptor activation,138,-0.3669916327036683,-1.3291956235087963,0.04885570053870587,0.1797189146984189,0.1370290845207886,3551,"tags=28%, list=22%, signal=22%",KPNA2/CHRFAM7A/ADCY3/PTGES3/HRAS/ATF4/GNAI1/CHRNA7/AHR/ESR2/CHRNA9/FGF7/GSTM3/EIF4EBP1/JAK2/FGF5/STAT5A/MAP2K2/IKBKE/VEGFA/AR/MAP2K1/FGF2/CDC25A/ADCY8/GSTO1/CCND3/JAG1/EGF/ADRB2/CHRNB2/CCND1/CYP1A1/CHRNA3/NR1I3/EPHX2/CREB3L3/RXRG
hsa05161,Hepatitis B,133,-0.3661115626555411,-1.3209572159365035,0.047619047619047616,0.1797189146984189,0.1370290845207886,2736,"tags=22%, list=17%, signal=18%",TLR3/NFATC2/CASP8/IRAK1/PCNA/CHUK/JAK2/IKBKG/BAX/STAT5A/TLR4/TGFBR1/STAT1/MAP2K2/DDB2/IKBKE/MAP2K1/CYCS/IFIH1/SMAD3/TGFBR2/IRF7/NFKBIA/CDKN1A/STAT4/MAPK13/IL6/CXCL8/CREB3L3
hsa04010,MAPK signaling pathway,246,-0.32223638788800957,-1.2523686145451223,0.05025125628140704,0.1803755620206295,0.13752975403332454,1827,"tags=18%, list=11%, signal=16%",VEGFA/RELB/MAP2K1/VEGFC/MAP4K4/MKNK2/NFKB2/FGF2/CACNA1E/MET/TGFBR2/MAP3K9/PTPRR/RASGRP3/GADD45A/EPHA2/RAC2/DUSP5/DUSP1/KDR/EGF/DUSP10/CACNA1G/ANGPT4/CD14/MAP3K5/IL1B/CACNA2D4/FGFR3/TGFA/NGF/DDIT3/CSF1/DUSP6/NTRK1/IL1A/DUSP4/PGF/MAPK13/CACNG6/ANGPT2/HSPA6/CACNA1I/AREG
hsa01521,EGFR tyrosine kinase inhibitor resistance,67,-0.4200393444591249,-1.363667959946496,0.053604436229205174,0.1904074245224892,0.14517868145409737,2374,"tags=28%, list=15%, signal=24%",EIF4EBP1/JAK2/IL6R/BAX/BCL2L1/MAP2K2/VEGFA/SHC3/MAP2K1/FGF2/MET/NRG2/NRG1/KDR/EGF/FGFR3/TGFA/SHC4/IL6
hsa05142,Chagas disease,76,-0.4085842558152522,-1.3507836611077593,0.05545286506469501,0.1949425462583608,0.14863654553423408,2893,"tags=36%, list=18%, signal=29%",PIK3CB/PPP2R1B/MAPK14/GNA11/PPP2R2D/GNAI1/PPP2CB/PPP2CA/CASP8/IRAK1/CHUK/IKBKG/TLR4/TGFBR1/C3/CCL5/IL12A/PPP2R2C/TLR6/TGFBR2/NFKBIA/BDKRB2/IL1B/CD3D/MAPK13/IL6/CXCL8
hsa05340,Primary immunodeficiency,23,-0.5493527912915063,-1.4521848264618125,0.06007914423961034,0.20905089985415434,0.1593936479826397,2358,"tags=39%, list=15%, signal=33%",RFXAP/CIITA/IKBKG/ORAI1/TAP1/BLNK/CD3D/ICOS/ZAP70
hsa00340,Histidine metabolism,17,0.5811051571681398,1.4680787557374855,0.0610236220472441,0.21003623188405798,0.16014492753623188,1015,"tags=29%, list=6%, signal=28%",MAOB/FTCD/AOC1/ALDH1B1/CARNS1
hsa04217,Necroptosis,113,-0.36819443336558366,-1.2879198552348696,0.06159420289855073,0.21003623188405798,0.16014492753623188,3384,"tags=33%, list=21%, signal=26%",CHMP5/TRADD/EIF2AK2/IRF9/VDAC1/TRAF2/CAPN2/CHMP7/TLR3/MLKL/CASP8/CYLD/SLC25A5/FTH1/JAK2/BAX/STAT5A/TLR4/STAT1/PYGB/VDAC2/H2AZ1/GLUD2/H2AC11/TNFRSF10A/H2AC17/RNF103-CHMP3/TNFRSF10B/CASP1/BIRC2/SQSTM1/IL1B/IL1A/TNFAIP3/NLRP3/STAT4/BIRC3
hsa05133,Pertussis,60,-0.4445159460628113,-1.4134028612473122,0.06479365482287776,0.2187587751940724,0.16679554706879426,1338,"tags=28%, list=8%, signal=26%",IRAK1/IRF1/TLR4/C3/IL12A/ITGAM/ITGA5/CASP1/CD14/IL1B/IL1A/IL23A/NLRP3/MAPK13/CXCL5/IL6/CXCL8
hsa04975,Fat digestion and absorption,17,-0.6123542285059392,-1.5010830017158991,0.06680161943319839,0.22332698261490833,0.17027863777089786,2322,"tags=47%, list=14%, signal=40%",GOT2/AGPAT2/SLC27A4/CD36/PLPP2/MTTP/PLPP3/ABCA1
hsa05410,Hypertrophic cardiomyopathy,73,0.3958678015842426,1.3193718463302235,0.06783369803063458,0.22457564105287756,0.17123069405791255,3608,"tags=45%, list=22%, signal=35%",CACNG4/ITGA2B/ITGB4/AGT/SGCD/TGFB3/EDN1/SLC8A2/TGFB2/ITGB1/TPM1/SGCA/ITGA11/ITGA10/CACNA1C/TPM2/CACNA2D2/CACNB2/CACNB3/SGCG/DES/SGCE/ITGAV/CACNA1D/DAG1/ITGB5/ITGA4/ACTB/ITGB3/SSPN/CACNA2D1/SNTB2/SGCB
hsa00830,Retinol metabolism,29,-0.5260488685466512,-1.4615851040812504,0.06978031921429326,0.2287989312699423,0.17445079803573318,1882,"tags=41%, list=12%, signal=37%",LRAT/RPE65/RDH10/CYP2C9/SDR16C5/RDH16/ALDH1A3/CYP1A1/ALDH1A1/RDH12/ALDH1A2/DHRS9
hsa00260,"Glycine, serine and threonine metabolism",29,-0.4979844448993988,-1.383610326432219,0.07228915662650602,0.23476764199655764,0.17900172117039587,3132,"tags=45%, list=19%, signal=36%",CBS/AOC3/AOC2/PSPH/GLYCTK/SHMT2/CTH/PHGDH/ALAS1/GATM/PSAT1/MAOA/GLDC
hsa05212,Pancreatic cancer,71,-0.4106934032868357,-1.3404196513408029,0.07380073800738007,0.23741558170298682,0.18102067813130962,2457,"tags=27%, list=15%, signal=23%",CHUK/IKBKG/BAX/BCL2L1/TGFBR1/STAT1/BAK1/PLD1/DDB2/VEGFA/MAP2K1/SMAD3/TGFBR2/GADD45A/RAC2/EGF/CCND1/TGFA/CDKN1A
hsa05210,Colorectal cancer,78,-0.39698295675538275,-1.320870349768423,0.07509157509157509,0.23931053370305705,0.18246550956831334,2238,"tags=23%, list=14%, signal=20%",BAX/TGFBR1/BAK1/MAP2K2/DDB2/MAP2K1/CYCS/PMAIP1/SMAD3/TGFBR2/TCF7/GADD45A/RAC2/EGF/CCND1/TGFA/CDKN1A/AREG
hsa04020,Calcium signaling pathway,175,-0.33718343055733235,-1.2576110538203833,0.07597173144876325,0.23987370762989138,0.18289490904331895,2422,"tags=27%, list=15%, signal=24%",SLC25A5/ATP2B1/FGF5/P2RX4/RYR3/CHRM5/ITPR3/ORAI1/SPHK2/MCOLN1/VDAC2/VEGFA/TBXA2R/VEGFC/FGF2/CACNA1E/MET/ADCY8/MYLK3/NTRK3/P2RX5/MST1R/PTGFR/ADORA2A/PPIF/ITPR1/TACR2/KDR/EGF/CD38/BDKRB2/CACNA1G/ADRB2/ADRA1D/HTR7/FGFR3/TGFA/GRIN2C/NGF/ADORA2B/NTRK1/SPHK1/CHRM1/BDKRB1/EDNRA/PTAFR/CAMK1G/CACNA1I
hsa01240,Biosynthesis of cofactors,120,-0.35481789258061097,-1.260441271591855,0.07801418439716312,0.2440627236645195,0.18608888021341666,3999,"tags=32%, list=25%, signal=25%",COX15/COQ3/BCAT1/COQ6/MAT2A/PNPO/DLD/AK1/AK6/HMBS/PMM1/GGH/GSS/MTHFD1L/CPOX/CTPS1/AK9/LIPT2/LIAS/NME1/GCLM/NQO1/PPCDC/PTS/PDXP/SHMT2/SDR16C5/MTHFD2/GCH1/ALAS1/IDO1/AK5/TDO2/PSAT1/RDH12/CMPK2/NMNAT2/KYNU/NMNAT3
hsa04142,Lysosome,118,-0.3564607745641853,-1.2610633058833052,0.08064516129032258,0.25,0.19061583577712612,4009,"tags=28%, list=25%, signal=21%",AP1M2/ATP6V0D1/TCIRG1/AP4B1/HYAL2/AP1S3/FUCA1/NAGPA/AP4E1/AP3M2/CTSC/ATP6V0A1/AP1B1/GLA/PLA2G15/AP3B2/SLC11A2/MCOLN1/ATP6V1H/ACP5/FUCA2/ATP6V0B/LAPTM5/MEAK7/ABCB9/NEU1/NPC1/NCOA7/CTSL/CTSS/CD68/CTSE/ATP6V0D2
hsa00900,Terpenoid backbone biosynthesis,19,-0.5691975630190431,-1.4426080925507563,0.0873015873015873,0.2681967681967682,0.2044902044902045,24,"tags=11%, list=0%, signal=11%",PDSS1/CHURC1-FNTB
