category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Infectious disease: viral,hsa05170,Human immunodeficiency virus 1 infection,42/1123,213/8538,0.19718309859154928,1.4991534245544504,2.870904042530708,0.004172440603233226,0.029641713452136044,0.023698730619241347,MAP2K1/TNFRSF1B/ITPR3/HLA-B/TAPBP/MYD88/APOBEC3B/NFKBIA/TNF/APOBEC3G/PXN/TAP1/CALR/FAS/RAC2/HLA-C/STING1/TBK1/TAP2/PPP3CA/HLA-F/CCNB2/APOBEC3C/PTK2B/APOBEC3F/PIK3CD/KRAS/CASP3/SAMHD1/AP1S2/TLR2/GNG10/CUL5/CUL1/PIK3CA/FOS/AKT3/GNG7/GNG4/APOBEC3D/CALML4/GNG8,42
NA,NA,hsa04820,Cytoskeleton in muscle cells,45/1123,232/8538,0.1939655172413793,1.4746906377621518,2.8526312565913483,0.00426885510722215,0.029707746766586798,0.023751524656724747,ATP1A1/ITGA5/TPM2/AMPD3/ITGAV/ITGA2/MYH9/COL5A2/ACTG1/COL4A2/ITGA6/PDLIM7/COL3A1/TPM1/ANKRD1/PDLIM2/FMNL1/MYPN/ITGB3/COL27A1/ITGB4/ENO3/CAPZA1/ITGA1/COL6A2/THBS3/PDLIM4/SPTBN5/COL9A3/ATP1A3/PKP2/OBSCN/TLN2/COL9A2/DIAPH2/TRIM63/COL11A1/MYOZ3/LMOD1/COL6A3/MYH15/DTNA/SSPN/COL24A1/TCAP,45
Cellular Processes,Cell growth and death,hsa04210,Apoptosis,29/1123,136/8538,0.21323529411764705,1.6211958514483265,2.8418006119911237,0.005203238384075285,0.035486085779393446,0.028371341925799976,BIRC3/MAP2K1/TRAF1/ITPR3/CTSS/TUBA1C/TNFRSF10B/BIRC5/NFKBIA/TNF/ACTG1/FAS/BCL2A1/BIRC2/CASP7/PARP3/PIK3CD/KRAS/CASP3/APAF1/PIK3CA/FOS/AKT3/CTSW/IL3RA/HRK/CASP10/NTRK1/TNFSF10,29
Organismal Systems,Immune system,hsa04062,Chemokine signaling pathway,38/1123,193/8538,0.19689119170984457,1.4969341004618457,2.717385320274248,0.006391064116744176,0.042247869067133424,0.0337774288883703,CCL5/MAP2K1/CX3CL1/CXCL16/NFKBIB/CCL20/CDC42/SHC1/NFKBIA/CXCL2/PXN/CXCL8/CCL2/RAC2/LYN/PTK2B/PIK3CD/KRAS/CCL22/GNG10/JAK2/CCR10/PIK3CA/CCL3L1/SHC2/AKT3/JAK3/ROCK1/GNG7/GNG4/CCL17/PIK3R5/CCR7/CCL26/RASGRP2/ADCY5/CXCL3/GNG8,38
Human Diseases,Infectious disease: bacterial,hsa05135,Yersinia infection,29/1123,138/8538,0.21014492753623187,1.5977002593983507,2.754674480136139,0.006442490297627385,0.042247869067133424,0.0337774288883703,MAP2K1/ITGA5/MYD88/CDC42/NFKBIA/TNF/PXN/CXCL8/ACTG1/CCL2/RAC2/ARPC1B/TBK1/MEFV/BAIAP2/PYCARD/PTK2B/PIK3CD/CASP1/IL1B/NLRP3/PIK3CA/FOS/MAP2K4/WIPF1/AKT3/ROCK1/ACTR3B/LCP2,29
Human Diseases,Infectious disease: viral,hsa05161,Hepatitis B,33/1123,163/8538,0.20245398773006135,1.5392272014597184,2.7049555179965536,0.0069240718342020655,0.044549216895526496,0.035617370507613405,MAP2K1/CDKN1A/STAT5A/BIRC5/MYD88/NFKBIA/TNF/MMP9/CXCL8/TGFBR2/MYC/FAS/TBK1/E2F1/IFIH1/PTK2B/PIK3CD/KRAS/CASP3/IKBKE/TLR2/JAK2/APAF1/PIK3CA/FOS/MAP2K4/CREB3L3/MAP3K1/AKT3/JAK3/CASP10/TGFB3/CCNE2,33
Environmental Information Processing,Signal transduction,hsa04151,PI3K-Akt signaling pathway,64/1123,362/8538,0.17679558011049723,1.3441501896557662,2.603867003783599,0.007308912935272137,0.04539508720142341,0.03629364897412769,LAMC2/MAP2K1/CDKN1A/ITGA5/LAMB3/CCND1/IL4R/CSF1/AREG/LAMA5/IFNAR2/ITGAV/ITGA2/IL2RG/LAMB2/YWHAH/MYC/COL4A2/ITGA6/LAMB1/CSF3/CDKN1B/MDM2/EREG/EFNA1/STK11/ITGB3/PIK3CD/KRAS/ITGB4/ITGA1/BDNF/PGF/COL6A2/TLR2/GNG10/JAK2/IGF2/LAMA4/THBS3/PIK3CA/COL9A3/CREB3L3/FGF18/AKT3/FGFR3/JAK3/IL3RA/PRKAA2/GNG7/GNG4/COL9A2/NTRK1/PIK3R5/IL2RB/CCNE2/FGF21/IL7R/COL6A3/TNXB/VTN/GNG8/PIK3AP1/IL7,64
Cellular Processes,Cell growth and death,hsa04115,p53 signaling pathway,18/1123,75/8538,0.24,1.8246838824577025,2.7915339194371085,0.007321788258294099,0.04539508720142341,0.03629364897412769,CD82/SERPINE1/CDKN1A/PERP/CCND1/TNFRSF10B/SESN2/AIFM2/CCNG1/FAS/MDM2/CCNB2/CASP3/RRM2B/CCNG2/APAF1/GORAB/CCNE2,18
Human Diseases,Cancer: specific types,hsa05215,Prostate cancer,22/1123,98/8538,0.22448979591836735,1.7067621349519329,2.7384324322023774,0.007522163091310085,0.04580460025244176,0.03662105715506225,PLAU/MAP2K1/CDKN1A/CCND1/NFKBIA/MMP9/CDKN1B/E2F1/MDM2/SPINT1/PIK3CD/KRAS/FOXO1/TCF7/PIK3CA/CREB3L3/AKT3/PLAT/NKX3-1/TMPRSS2/ZEB1/CCNE2,22
Organismal Systems,Endocrine system,hsa04919,Thyroid hormone signaling pathway,26/1123,122/8538,0.21311475409836064,1.6202794038217303,2.685352817075385,0.007941367700282745,0.047508883961340634,0.037983642370696784,MAP2K1/HDAC1/ATP1A1/SLC16A2/CCND1/ITGAV/NOTCH2/ACTG1/MYC/WNT4/MDM2/PLCD4/ATP2A3/ITGB3/PFKL/HIF1A/PIK3CD/MED30/KRAS/FOXO1/PIK3CA/MED14/ATP1A3/AKT3/KAT2B/MED12L,26
Human Diseases,Infectious disease: bacterial,hsa05131,Shigellosis,46/1123,250/8538,0.184,1.3989243098842385,2.4912802018540163,0.010486591043615767,0.061653923204706494,0.0492926874826948,C3/CCL5/ITGA5/CYTH4/ITPR3/NFKBIB/VDAC1/UBE2D3/MYD88/CDC42/CSF2/SEPTIN9/CTTN/MYL12A/NFKBIA/TNF/CASP4/PXN/BNIP3/CXCL8/ACTG1/U2AF1/SEPTIN7/ARPC1B/STING1/TBK1/MDM2/PLCD4/SEPTIN8/PYCARD/PIK3CD/FOXO1/CASP1/CUL1/IL1B/NLRP3/RRAGB/PIK3CA/AKT3/ROCK1/TLN2/ACTR3B/FNBP1L/RRAGD/TAB3/NAIP,46
Environmental Information Processing,Signal transduction,hsa04630,JAK-STAT signaling pathway,33/1123,168/8538,0.19642857142857142,1.4934168680829412,2.5135807710281255,0.01092805985251739,0.06316048152048186,0.05049719004107055,CDKN1A/IL6ST/CCND1/IL4R/IL23A/STAT5A/IFNAR2/CSF2/IL2RG/IFNGR2/MYC/CSF3/IFNGR1/IL15RA/PIK3CD/IL22RA1/SOCS1/PTPN11/IL12RB1/LIFR/JAK2/PIK3CA/SOCS5/IRF9/IL15/AKT3/JAK3/IL3RA/IL12A/IL2RB/IL7R/CSF2RA/IL7,33
Human Diseases,Cancer: overview,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,20/1123,90/8538,0.2222222222222222,1.6895221133867615,2.5590539518804505,0.011764990810377579,0.06686436443897924,0.053458467015575314,MAP2K1/NFKBIB/MYD88/NFKBIE/NFKBIA/IFNGR2/BATF2/PPP3CA/IFNGR1/HIF1A/PIK3CD/KRAS/PTPN11/TLR2/JAK2/PIK3CA/FOS/AKT3/PDCD1/CD274,20
Cellular Processes,Transport and catabolism,hsa04148,Efferocytosis,31/1123,157/8538,0.19745222929936307,1.5011995848245432,2.4666046711032568,0.01241464004854215,0.06939987305824383,0.055485621614709525,ANO9/MAP2K1/CX3CL1/LRP1/DUSP5/ITGAV/CD47/SCARF1/DUSP2/CALR/ADAM9/PPARG/SLC16A1/ADAM17/PROS1/ATP2A3/ATP11C/ITGB3/CASP7/HIF1A/CASP3/CD24/PTPN11/CASP1/ANO7/JAK2/CAMK2A/ARG2/CH25H/GPR132/PTGS2,31
Cellular Processes,Cell growth and death,hsa04110,Cell cycle,31/1123,158/8538,0.1962025316455696,1.4916983216294508,2.4276842523166433,0.013563623772557645,0.07459993074906705,0.05964309944129763,HDAC1/CDKN1A/CCND1/MCM3/MAD1L1/YWHAH/MYC/CDC26/ZBTB17/CDC25A/CCNH/CDKN1B/E2F1/MDM2/AURKB/TTK/SMC1A/CCNB2/ORC3/ANAPC10/ORC6/DBF4/ANAPC15/CDC45/CUL1/BUB1B/SMC3/ATRX/ESCO1/TGFB3/CCNE2,31
Human Diseases,Infectious disease: bacterial,hsa05130,Pathogenic Escherichia coli infection,38/1123,203/8538,0.18719211822660098,1.4231935043799815,2.3747677972844192,0.014463204804930798,0.078284965690181,0.0625893073429754,CYTH4/NFKBIB/NCKAP1/TUBA1C/TNFRSF10B/MYD88/CDC42/CTTN/NFKBIA/TNF/MYH9/CASP4/CXCL8/ACTG1/NCL/CLDN18/FAS/ARPC1B/BAIAP2/PYCARD/CASP7/MYO6/CASP3/PTPN11/CASP1/MYO5B/IL1B/NLRP3/FOS/WIPF1/ROCK1/ACTR3B/TAB3/TNFSF10/NAIP/CYFIP2/CLDN10/ABCF2,38
Human Diseases,Cancer: specific types,hsa05210,Colorectal cancer,19/1123,87/8538,0.21839080459770116,1.6603924217766453,2.409320620224643,0.016587041025656047,0.08755427750699106,0.07000017865198545,MAP2K1/CDKN1A/CCND1/AREG/BIRC5/TGFBR2/MYC/RAC2/EREG/PIK3CD/KRAS/CASP3/TCF7/POLK/PIK3CA/FOS/AKT3/APC/TGFB3,19
Human Diseases,Cancer: specific types,hsa05224,Breast cancer,29/1123,148/8538,0.19594594594594594,1.4897475391687325,2.3388861432905252,0.016853353847018894,0.08755427750699106,0.07000017865198545,MAP2K1/CDKN1A/WNT9A/CCND1/WNT7B/SHC1/NOTCH2/MYC/WNT4/E2F1/FRAT2/DLL1/PIK3CD/KRAS/TCF7/WNT5B/POLK/HEY2/WNT11/PIK3CA/FOS/SHC2/FGF18/AKT3/FZD4/HEY1/APC/FGF21/WNT6,29
Genetic Information Processing,Information processing in viruses,hsa03250,Viral life cycle - HIV-1,15/1123,64/8538,0.234375,1.7819178539626002,2.443395828261971,0.016945989194901496,0.08755427750699106,0.07000017865198545,APOBEC3B/BICD2/APOBEC3G/SERINC3/NELFA/BICD1/APOBEC3C/APOBEC3F/SAMHD1/RANBP2/FEZ1/PSIP1/APOBEC3D/KAT2B/MDFIC,15
Human Diseases,Cancer: specific types,hsa05216,Thyroid cancer,10/1123,37/8538,0.2702702702702703,2.054824191956872,2.502262553398074,0.01824239440078719,0.09284561926370793,0.07423063864577976,MAP2K1/CDKN1A/CCND1/MYC/PPARG/KRAS/TCF7/POLK/NTRK1/PAX8,10
Human Diseases,Cancer: specific types,hsa05226,Gastric cancer,29/1123,150/8538,0.19333333333333333,1.4698842386464828,2.25940579073141,0.020028975657004483,0.09765605817843985,0.0780766138855253,MAP2K1/CDKN1A/WNT9A/CCND1/WNT7B/SHC1/TGFBR2/MYC/WNT4/CDKN1B/E2F1/SHH/FRAT2/PIK3CD/KRAS/TCF7/WNT5B/POLK/WNT11/PIK3CA/SHC2/FGF18/AKT3/FZD4/APC/TGFB3/CCNE2/FGF21/WNT6,29
Organismal Systems,Endocrine system,hsa04917,Prolactin signaling pathway,16/1123,71/8538,0.22535211267605634,1.7133181994908004,2.3487383573122926,0.02004669815979704,0.09765605817843985,0.0780766138855253,MAP2K1/CCND1/IRF1/STAT5A/SHC1/GALT/PIK3CD/KRAS/SOCS1/JAK2/PIK3CA/FOS/SOCS5/SHC2/AKT3/LHB,16
Human Diseases,Infectious disease: bacterial,hsa05120,Epithelial cell signaling in Helicobacter pylori infection,16/1123,71/8538,0.22535211267605634,1.7133181994908004,2.3487383573122926,0.02004669815979704,0.09765605817843985,0.0780766138855253,CCL5/CDC42/NFKBIA/CXCL2/CXCL8/TCIRG1/ATP6V1C1/ADAM17/LYN/CASP3/PTPN11/MAP2K4/ATP6V1G2/ATP6V0D2/CXCL3/ATP6V0A4,16
Organismal Systems,Development and regeneration,hsa04360,Axon guidance,34/1123,184/8538,0.18478260869565216,1.4048743660226877,2.1605727692921444,0.023803401397720966,0.1143233785439838,0.09140223813209383,EFNB1/EPHB6/CDC42/MYL12A/WNT4/RAC2/NTN4/EFNA1/PPP3CA/SEMA4C/SHH/UNC5B/SEMA3F/PIK3CD/KRAS/RGS3/PTPN11/WNT5B/CAMK2A/PIK3CA/PLXNC1/ROCK1/UNC5C/EPHA7/EPHB3/NTN1/LRIG2/EFNB3/SEMA6C/SEMA4A/ABLIM2/SEMA3G/SRGAP3/SEMA3E,34
Organismal Systems,Immune system,hsa04620,Toll-like receptor signaling pathway,22/1123,109/8538,0.2018348623853211,1.5345200846356826,2.1856277279654956,0.02520049465826827,0.11935234275652054,0.09542292567970002,CCL5/MAP2K1/MYD88/IFNAR2/NFKBIA/TNF/CXCL8/TBK1/PIK3CD/IKBKE/MAP3K8/TLR2/IL1B/IRF5/PIK3CA/FOS/MAP2K4/CCL3L1/IRF9/AKT3/IL12A/LY96,22
Human Diseases,Immune disease,hsa05330,Allograft rejection,10/1123,39/8538,0.2564102564102564,1.9494485923693403,2.3126333541869952,0.02612310126773742,0.12202708948354053,0.0975614019948665,HLA-B/TNF/FAS/HLA-C/HLA-F/HLA-DOB/IL12A/HLA-DQA1/HLA-DQB1/HLA-DPA1,10
Human Diseases,Immune disease,hsa05332,Graft-versus-host disease,11/1123,45/8538,0.24444444444444444,1.8584743247254378,2.2469320902922902,0.028331808385241224,0.13055603593739537,0.10438034668246766,HLA-B/TNF/FAS/HLA-C/HLA-F/IL1B/IL1A/HLA-DOB/HLA-DQA1/HLA-DQB1/HLA-DPA1,11
Human Diseases,Cardiovascular disease,hsa05416,Viral myocarditis,15/1123,70/8538,0.21428571428571427,1.629182037908663,2.0569410824035192,0.03624259891520872,0.164783016401149,0.13174502623212717,ICAM1/HLA-B/CCND1/ACTG1/RAC2/HLA-C/HLA-F/CASP3/HLA-DOB/ITGB2/HLA-DQA1/DTNA/SSPN/HLA-DQB1/HLA-DPA1,15
Metabolism,Metabolism of cofactors and vitamins,hsa00730,Thiamine metabolism,5/1123,15/8538,0.3333333333333333,2.5342831700801423,2.3144182629747134,0.03766076218970001,0.16897789350904874,0.13509885605446403,NFS1/AK4/ALPL/AK5/ALPG,5
Organismal Systems,Immune system,hsa04622,RIG-I-like receptor signaling pathway,15/1123,72/8538,0.20833333333333334,1.5839269813000891,1.9362997986969879,0.04527735959625529,0.20051402106913058,0.1603121823025307,NFKBIB/NFKBIA/TNF/TRIM25/CXCL8/STING1/TBK1/IFIH1/CYLD/TANK/DHX58/IKBKE/MAP3K1/CASP10/IL12A,15
Human Diseases,Infectious disease: parasitic,hsa05143,African trypanosomiasis,9/1123,37/8538,0.24324324324324326,1.8493417727611852,2.014815482259952,0.04636053371811318,0.20267874356252044,0.16204289113348602,ICAM1/MYD88/TNF/SELE/FAS/THOP1/IL1B/LAMA4/IL12A,9
Organismal Systems,Immune system,hsa04662,B cell receptor signaling pathway,18/1123,91/8538,0.1978021978021978,1.5038603426849195,1.8804706868025245,0.047878345660982716,0.20309259323293283,0.16237376646806487,MAP2K1/NFKBIB/NFKBIE/NFKBIA/RAC2/PPP3CA/LYN/PIK3CD/KRAS/PIK3CA/FOS/RASGRP3/AKT3/IFITM1/LILRB4/DAPP1/LILRB3/PIK3AP1,18
Metabolism,Glycan biosynthesis and metabolism,hsa00532,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,6/1123,21/8538,0.2857142857142857,2.1722427172115504,2.0930076137740192,0.048352079957183804,0.20309259323293283,0.16237376646806487,DSEL/CSGALNACT2/CHST14/CHST11/CHST12/UST,6
Genetic Information Processing,"Folding, sorting and degradation",hsa04120,Ubiquitin mediated proteolysis,26/1123,142/8538,0.18309859154929578,1.3920710370862754,1.8334102704064932,0.04836161341443806,0.20309259323293283,0.16237376646806487,BIRC3/UBE2L6/UBE2D3/PRPF19/UBA7/PML/UBE2S/CDC26/UBE2G2/PPIL2/MDM2/SMURF2/BIRC2/NEDD4/ANAPC10/SOCS1/WWP1/ANAPC15/BIRC7/CUL5/CUL1/CUL2/RHOBTB1/MAP3K1/UBA6/NHLRC1,26
Metabolism,Global and overview maps,hsa01232,Nucleotide metabolism,17/1123,85/8538,0.2,1.5205699020480856,1.8770248585958604,0.04883751508827124,0.20309259323293283,0.16237376646806487,AMPD3/NT5E/ITPA/TYMP/NUDT16/IMPDH2/RRM2B/AK4/LACC1/ASMTL/GDA/CMPK2/ENTPD3/ENTPD2/AK5/XDH/NT5M,17
Environmental Information Processing,Signal transduction,hsa04012,ErbB signaling pathway,17/1123,86/8538,0.19767441860465115,1.5028888566754333,1.8240151237829922,0.05372660600893672,0.22073220059093276,0.17647674009276618,MAP2K1/CDKN1A/AREG/STAT5A/SHC1/NRG1/MYC/CDKN1B/EREG/PIK3CD/KRAS/NRG2/CAMK2A/PIK3CA/MAP2K4/SHC2/AKT3,17
Human Diseases,Cancer: specific types,hsa05225,Hepatocellular carcinoma,30/1123,170/8538,0.17647058823529413,1.341679325336546,1.7511335427588273,0.05498712050626298,0.2216723215843265,0.1772283725585447,MAP2K1/CDKN1A/WNT9A/CCND1/WNT7B/SHC1/ACTG1/TGFBR2/MYC/WNT4/GSTO1/SMARCE1/E2F1/FRAT2/PIK3CD/KRAS/TCF7/WNT5B/POLK/IGF2/WNT11/PIK3CA/GSTM4/SHC2/AKT3/FZD4/GSTT2B/APC/TGFB3/WNT6,30
Cellular Processes,Cellular community - eukaryotes,hsa04550,Signaling pathways regulating pluripotency of stem cells,26/1123,144/8538,0.18055555555555555,1.3727367171267437,1.7554395574671746,0.05587392116555701,0.2216723215843265,0.1772283725585447,MAP2K1/IL6ST/WNT9A/WNT7B/ID3/MYC/WNT4/TCF3/PCGF5/PIK3CD/KRAS/TCF7/INHBA/WNT5B/LIFR/JAK2/WNT11/PIK3CA/AKT3/FZD4/FGFR3/JAK3/SOX2/APC/SMARCAD1/WNT6,26
Human Diseases,Cardiovascular disease,hsa05410,Hypertrophic cardiomyopathy,19/1123,99/8538,0.1919191919191919,1.4591327342885667,1.7881226414369917,0.05591114577792332,0.2216723215843265,0.1772283725585447,ITGA5/TPM2/ITGAV/ITGA2/TNF/ACTG1/ITGA6/TPM1/CACNG8/EDN1/ATP2A3/ITGB3/ITGB4/CACNG7/ITGA1/PRKAA2/TGFB3/DTNA/SSPN,19
Human Diseases,Cancer: specific types,hsa05221,Acute myeloid leukemia,14/1123,68/8538,0.20588235294117646,1.5652925462259704,1.8212642020153829,0.056555694949666876,0.2216723215843265,0.1772283725585447,MAP2K1/CCND1/STAT5A/DUSP6/CSF2/PML/MYC/BCL2A1/PIK3CD/KRAS/TCF7/ITGAM/PIK3CA/AKT3,14
Metabolism,Amino acid metabolism,hsa00340,Histidine metabolism,6/1123,22/8538,0.2727272727272727,2.073504411883753,1.9619335271111515,0.05935938630698403,0.2300176219395631,0.18390049107068018,ALDH1B1/ALDH3B1/FTCD/AMDHD1/HNMT/ALDH2,6
Human Diseases,Drug resistance: antineoplastic,hsa01524,Platinum drug resistance,15/1123,75/8538,0.2,1.5205699020480856,1.7621158481653927,0.061634095834281526,0.23614861437629212,0.18880225690217523,BIRC3/CDKN1A/BIRC5/FAS/GSTO1/MDM2/BIRC2/PIK3CD/CASP3/APAF1/PIK3CA/GSTM4/AKT3/TOP2B/GSTT2B,15
Organismal Systems,Immune system,hsa04611,Platelet activation,23/1123,126/8538,0.18253968253968253,1.3878217359962683,1.7066903298077862,0.06232880243585799,0.23615690700697306,0.18880888691096162,ITPR3/MYL12A/ITGA2/ACTG1/COL3A1/GP1BA/VASP/LYN/ITGB3/PIK3CD/PIK3CA/AKT3/ROCK1/TLN2/MYLK/PIK3R5/GUCY1A2/RASGRP2/PTGIR/ADCY5/PTGS1/LCP2/MYLK2,23
Cellular Processes,Cell growth and death,hsa04217,Necroptosis,28/1123,159/8538,0.1761006289308176,1.3388665804196977,1.678487642593561,0.06345410173337107,0.23777855704483006,0.19010540600281214,BIRC3/VDAC1/STAT5A/TNFRSF10B/IFNAR2/TNF/IFNGR2/FAS/CHMP3/IFNGR1/EIF2AK2/BIRC2/CYLD/MLKL/PYCARD/PYGL/CASP1/JAK2/IL1B/NLRP3/TRPM7/H2AJ/CAMK2A/MACROH2A2/IRF9/IL1A/JAK3/TNFSF10,28
Human Diseases,Cancer: specific types,hsa05214,Glioma,15/1123,76/8538,0.19736842105263158,1.5005624033369265,1.7057502906103026,0.06787500755179827,0.2515801910343827,0.20113989652077519,MAP2K1/CDKN1A/CCND1/SHC1/E2F1/MDM2/PIK3CD/KRAS/POLK/CAMK2A/PIK3CA/SHC2/AKT3/CAMK1G/CALML4,15
Human Diseases,Cardiovascular disease,hsa05418,Fluid shear stress and atherosclerosis,25/1123,141/8538,0.1773049645390071,1.3480229628085865,1.6215947172048326,0.07141023258213655,0.261837519467834,0.20934069313835163,ICAM1/ITGAV/TNF/SELE/MMP9/ACTG1/CCL2/RAC2/GSTO1/CYBA/EDN1/THBD/ITGB3/PIK3CD/IL1B/PIK3CA/FOS/MAP2K4/GSTM4/IL1A/AKT3/PRKAA2/PLAT/GSTT2B/CALML4,25
NA,NA,hsa04980,Cobalamin transport and metabolism,5/1123,18/8538,0.2777777777777778,2.1119026417334523,1.837681140706034,0.07714839578411355,0.27986811662109273,0.2237562654880785,MMACHC/ZNF76/MMAB/TCN2/TCN1,5
Metabolism,Glycan biosynthesis and metabolism,hsa00514,Other types of O-glycan biosynthesis,10/1123,47/8538,0.2127659574468085,1.6176275553703037,1.6522779739271778,0.08145395482223647,0.29237682730929093,0.23375705594414672,GALNT10/POFUT1/GALNT6/GALNT11/GALNT16/GALNT1/POGLUT1/GALNT4/GXYLT2/GALNT9,10
Organismal Systems,Endocrine system,hsa04926,Relaxin signaling pathway,23/1123,130/8538,0.17692307692307693,1.345119528734845,1.5430564012351116,0.08272629718372396,0.29385070145468617,0.2349354273090406,MMP1/MAP2K1/SHC1/NFKBIA/MMP9/GNA15/TGFBR2/COL4A2/COL3A1/EDN1/PIK3CD/KRAS/GNG10/PIK3CA/FOS/MAP2K4/CREB3L3/SHC2/AKT3/GNG7/GNG4/ADCY5/GNG8,23
Human Diseases,Endocrine and metabolic disease,hsa04936,Alcoholic liver disease,25/1123,144/8538,0.1736111111111111,1.3199391510834073,1.506784322520351,0.08686752164612627,0.3017201322112455,0.24122708517583757,C3/CCND1/MYD88/NFKBIA/TNF/CXCL2/ALDH1B1/CXCL8/FAS/TBK1/CASP3/IKBKE/FOXO1/TCF7/IL1B/MLYCD/MAP2K4/AKT3/PRKAA2/ALDH2/IL12A/C5AR1/TAB3/CXCL3/LY96,25
Cellular Processes,Cell motility,hsa04810,Regulation of actin cytoskeleton,38/1123,232/8538,0.16379310344827586,1.2452943163324839,1.4740847578815266,0.08721085343226577,0.3017201322112455,0.24122708517583757,MAP2K1/ITGA5/NCKAP1/CDC42/ITGAV/MYL12A/ITGA2/MYH9/PXN/ACTG1/MSN/CYRIB/ITGA6/RAC2/ARPC1B/BAIAP2/ITGB3/PIK3CD/KRAS/ITGB4/ITGA1/RGCC/MRAS/ITGAM/PIK3CA/FGF18/AKT3/FGFR3/ROCK1/ACTR3B/DIAPH2/MYLK/ITGB2/APC/FGF21/MYLK2/CYFIP2/SCIN,38
Environmental Information Processing,Signaling molecules and interaction,hsa04514,Cell adhesion molecules,27/1123,158/8538,0.17088607594936708,1.299221118838554,1.4773578965200498,0.09030590999780677,0.3017201322112455,0.24122708517583757,ICAM1/CNTNAP1/HLA-B/ESAM/ITGAV/SELE/CLDN18/ITGA6/HLA-C/NECTIN1/PTPRS/HLA-F/ALCAM/ITGAM/PDCD1LG2/PTPRM/PDCD1/HLA-DOB/ITGB2/CD34/CD274/HLA-DQA1/ICAM2/HLA-DQB1/HLA-DPA1/CLDN10/CDH15,27
Organismal Systems,Digestive system,hsa04974,Protein digestion and absorption,19/1123,105/8538,0.18095238095238095,1.3757537209006487,1.507626735514045,0.09034309664349853,0.3017201322112455,0.24122708517583757,ATP1A1/COL5A2/COL4A2/COL3A1/COL27A1/COL13A1/COL6A2/COL17A1/PRSS2/CPA2/COL9A3/ATP1A3/PRSS1/COL9A2/COL11A1/SLC15A1/COL6A3/COL24A1/COL21A1,19
Human Diseases,Cardiovascular disease,hsa05414,Dilated cardiomyopathy,19/1123,105/8538,0.18095238095238095,1.3757537209006487,1.507626735514045,0.09034309664349853,0.3017201322112455,0.24122708517583757,ITGA5/TPM2/ITGAV/ITGA2/TNF/ACTG1/ITGA6/TPM1/CACNG8/ATP2A3/ITGB3/ITGB4/CACNG7/ITGA1/ADRB1/TGFB3/ADCY5/DTNA/SSPN,19
Metabolism,Glycan biosynthesis and metabolism,hsa00512,Mucin type O-glycan biosynthesis,8/1123,36/8538,0.2222222222222222,1.6895221133867615,1.61333977161174,0.09167330201853217,0.3017201322112455,0.24122708517583757,GALNT10/GALNT6/GALNT11/GALNT16/GALNT1/GALNT4/GCNT4/GALNT9,8
Human Diseases,Cancer: specific types,hsa05223,Non-small cell lung cancer,14/1123,73/8538,0.1917808219178082,1.4580807279913148,1.5295966045264635,0.09193629486181273,0.3017201322112455,0.24122708517583757,MAP2K1/CDKN1A/CCND1/STAT5A/RASSF1/E2F1/PIK3CD/KRAS/RASSF5/POLK/KIF5B/PIK3CA/AKT3/JAK3,14
Metabolism,Amino acid metabolism,hsa00380,Tryptophan metabolism,9/1123,42/8538,0.21428571428571427,1.629182037908663,1.590672050619923,0.09202021627557047,0.3017201322112455,0.24122708517583757,CYP1B1/ACAT1/DLD/ALDH1B1/CYP1A1/AFMID/IL4I1/KYAT3/ALDH2,9
Organismal Systems,Endocrine system,hsa04915,Estrogen signaling pathway,24/1123,139/8538,0.17266187050359713,1.3127222175954694,1.446569445886254,0.09647581594316189,0.31103564985797294,0.2486748983275659,MAP2K1/ITPR3/KRT19/SHC1/MMP9/KRT37/KRT15/KRT17/PIK3CD/KRAS/FKBP5/GABBR1/KRT32/PIK3CA/FOS/CREB3L3/SHC2/TFF1/AKT3/KRT40/ADCY5/KRT13/KRT16/CALML4,24
Organismal Systems,Digestive system,hsa04978,Mineral absorption,12/1123,61/8538,0.19672131147540983,1.4956425266046742,1.5118173644969284,0.09741490486009785,0.31103564985797294,0.2486748983275659,ATP1A1/ATP2B4/SLC11A2/CLCN2/TRPM7/TRPV6/MT1A/ATP1A3/ATP2B1/SLC26A9/TRPM6/STEAP2,12
Cellular Processes,Cellular community - eukaryotes,hsa04520,Adherens junction,17/1123,93/8538,0.1827956989247312,1.3897681900439491,1.4707368731794463,0.0975976965830003,0.31103564985797294,0.2486748983275659,CDC42/MYL12A/ACTG1/TGFBR2/RAC2/CCM2/NECTIN1/SMURF2/BAIAP2/SSX2IP/HEG1/YES1/TCF7/PTPRM/SORBS1/ROCK1/FER,17
Metabolism,Global and overview maps,hsa01240,Biosynthesis of cofactors,26/1123,153/8538,0.16993464052287582,1.2919874984722295,1.4182257961389224,0.09999683100795813,0.3157307349417937,0.25242864747622956,DLD/ALDH1B1/COX15/COQ7/MOCS2/UMPS/DHFR/PPCDC/NFS1/AFMID/COQ2/DHODH/AK4/COQ3/MMAB/SDR16C5/PDXP/DHFR2/CMPK2/ALDH2/ALPL/AK5/NMNAT2/HSD17B6/ALPG/MAT1A,26
