ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0032608,interferon-beta production,16/2435,47/11187,0.3404255319148936,1.5640001747564332,2.043707825481202,0.035661962476665726,0.37361873466932755,0.34554069759604794,HMGB2/IRF1/OAS3/POLR3D/STING1/TBK1/IFIH1/NMI/OAS1/PTPRS/CACTIN/PYCARD/PTPN11/TLR2/TRIM38/IRF5,16
BP,GO:0032648,regulation of interferon-beta production,16/2435,47/11187,0.3404255319148936,1.5640001747564332,2.043707825481202,0.035661962476665726,0.37361873466932755,0.34554069759604794,HMGB2/IRF1/OAS3/POLR3D/STING1/TBK1/IFIH1/NMI/OAS1/PTPRS/CACTIN/PYCARD/PTPN11/TLR2/TRIM38/IRF5,16
BP,GO:0050921,positive regulation of chemotaxis,26/2435,85/11187,0.3058823529411765,1.405300157023795,1.9784216647686637,0.03607127231939416,0.3771419464163377,0.3487991344244848,CCL5/SERPINE1/CSF1/IL23A/ITGA2/CD74/CXCL8/CALR/RAC2/ADAM17/EDN1/SWAP70/EDN2/PTK2B/OXSR1/GPSM3/PGF/F3/ZNF580/SCG2/FGF18/TNFSF14/IL12A/CCR7/C5AR1/CCL26,26
BP,GO:0120039,plasma membrane bounded cell projection morphogenesis,107/2435,420/11187,0.25476190476190474,1.1704400117336462,1.8779415886402793,0.03627244712935885,0.37847917055179486,0.35003586405748105,MAP2K1/CNTNAP1/EFNB1/PTK7/EPHB6/NCKAP1/WNT7B/PLXND1/CDC42/ARHGEF40/CTTN/ECE1/TWF2/RTN4/LHX1/TRPV2/LAMB2/NOTCH2/YWHAH/AFG3L2/ACTG1/CORO1B/SLC11A2/MOV10/DDR1/VASP/CAPRIN2/NTN4/NECTIN1/ADAM17/EFNA1/PPP3CA/SEMA4C/C12orf57/OBSL1/SHH/STK11/EDN1/BAIAP2/PTPRS/UNC5B/PLEKHG4/THY1/ALCAM/MYPN/SEMA3F/EDN2/NEDD4/UNC13A/CACNG7/ITGA1/PAX2/PTPN11/BDNF/NPTX1/SCN1B/ITSN2/ETV1/SYT17/RNF6/KIF5B/IGSF9/CPNE5/SPAST/SHANK1/B4GALT6/PTPRM/MAP2/PLXNC1/STAU2/FEZ1/KNDC1/ZDHHC17/PRICKLE1/MYCBP2/TOP2B/FZD4/ROCK1/ITPKA/PRDM8/DICER1/FLRT3/CRPPA/ROBO4/UNC5C/NTRK1/EPHA7/EPHB3/DOCK10/NTN1/NOVA2/TBCE/EFNB3/SEMA6C/FSTL4/NEXN/UST/DISC1/SEMA4A/FOXB1/XK/OLFM1/CYFIP2/ADORA2A/SNAP25/SEMA3G/SEMA3E,107
BP,GO:0098660,inorganic ion transmembrane transport,121/2435,480/11187,0.2520833333333333,1.1581339835728952,1.867863624499762,0.03664426180019835,0.38116974291169864,0.35252423566174923,ANO9/ATP1A1/CX3CL1/ITPR3/VDAC1/FLNA/ITGAV/SLC15A3/SLC25A37/ATP2B4/SLC6A12/CAB39/PML/TRPV2/YWHAH/AFG3L2/ATP5MG/FKBP1A/CYB5A/SLC12A7/TCIRG1/COX15/KCNMA1/SLC4A11/BIN1/SLC11A2/SLC9A7/GP1BA/TTYH2/GSTO1/STING1/SLC26A2/CYBA/TSPAN13/MRS2/SLC16A1/ATP6V1C1/DRD1/CACNG8/PPP3CA/SLC17A5/LRRC8A/EDN1/MMGT1/ATP2A3/THY1/SLC4A7/LYN/NIPAL4/RNF207/NEDD4/SLC39A11/ITGB3/SLC39A10/PTK2B/OXSR1/CATSPER1/IBTK/PTPN3/CACNG7/SCN1B/SLC26A11/SLC12A9/TRPM4/ASIC1/SCNN1D/CUL5/COX17/ANO7/CLCN2/SLC47A1/TRPM7/TRPV6/SLC46A3/SLC37A1/ATPSCKMT/KCNJ14/ATP1A3/ATP2B1/ATP6V1G2/MCOLN2/KCND1/SLC26A9/TCN2/TRPM6/BEST3/STAC3/SLC20A2/TCN1/KCNK1/SLC4A8/SLC15A1/SCARA5/KCNF1/ABCB6/ATP6V0D2/SLC6A4/SCNN1G/KCNJ11/KCNRG/CCR7/BEST1/GJC2/SCN4B/GLRB/TTYH1/MICU3/SCN5A/RHCG/SLC30A3/GABRD/AKAP9/SNAP25/LRRC26/STEAP2/GPR35/WNK4/UCP3/ATP6V0A4/JSRP1/FGF14,121
BP,GO:0090596,sensory organ morphogenesis,46/2435,165/11187,0.2787878787878788,1.2808213552361396,1.9167926502293633,0.03697133126494869,0.38116974291169864,0.35252423566174923,HDAC1/WNT9A/PTK7/ALDH1A3/LHX1/SKI/COL5A2/NOTCH2/CITED2/MAN2A1/PLS1/SOX4/NECTIN1/FJX1/C12orf57/EDN1/THY1/CTHRC1/DLL1/WHRN/HIF1A/MYO6/KDM2B/PAX2/HIPK2/TDRD7/MFAP2/SAMD11/PTPRM/TSHZ1/STAU2/GJB6/PITX3/AHI1/COL11A1/CEP290/FSCN2/NTN1/STRA6/AGTPBP1/ZEB1/TENM3/SDK2/PAX8/INTU/TCAP,46
BP,GO:0021697,cerebellar cortex formation,8/2435,19/11187,0.42105263157894735,1.9344212687776936,2.150131633169855,0.03725065556926869,0.38116974291169864,0.35252423566174923,MAP2K1/LHX1/CEND1/DLL1/WHRN/PTPN11/KNDC1/AGTPBP1,8
BP,GO:0033198,response to ATP,8/2435,19/11187,0.42105263157894735,1.9344212687776936,2.150131633169855,0.03725065556926869,0.38116974291169864,0.35252423566174923,NT5E/DGKQ/TRPM4/IL1B/PDXP/TOP2B/PTGS2/KCNJ11,8
BP,GO:0034390,smooth muscle cell apoptotic process,8/2435,19/11187,0.42105263157894735,1.9344212687776936,2.150131633169855,0.03725065556926869,0.38116974291169864,0.35252423566174923,PPARG/EDN1/FOXO1/DIPK2A/PDCD4/MAP2K4/IL12A/LYPD3,8
BP,GO:0045736,negative regulation of cyclin-dependent protein serine/threonine kinase activity,8/2435,19/11187,0.42105263157894735,1.9344212687776936,2.150131633169855,0.03725065556926869,0.38116974291169864,0.35252423566174923,CDKN1A/NR2F2/CDKN1B/HEXIM1/HHEX/TFAP4/APC/MIR711,8
BP,GO:0150146,cell junction disassembly,8/2435,19/11187,0.42105263157894735,1.9344212687776936,2.150131633169855,0.03725065556926869,0.38116974291169864,0.35252423566174923,C3/CX3CL1/C1QL1/ITGAM/PLXNC1/PRICKLE1/FER/TGFB3,8
BP,GO:1901223,negative regulation of non-canonical NF-kappaB signal transduction,8/2435,19/11187,0.42105263157894735,1.9344212687776936,2.150131633169855,0.03725065556926869,0.38116974291169864,0.35252423566174923,ZC3H12A/LITAF/NMI/CYLD/NLRP3/RASSF2/CCN3/TRIM15,8
BP,GO:1904030,negative regulation of cyclin-dependent protein kinase activity,8/2435,19/11187,0.42105263157894735,1.9344212687776936,2.150131633169855,0.03725065556926869,0.38116974291169864,0.35252423566174923,CDKN1A/NR2F2/CDKN1B/HEXIM1/HHEX/TFAP4/APC/MIR711,8
BP,GO:0007492,endoderm development,21/2435,66/11187,0.3181818181818182,1.4618069815195072,1.9846950082647346,0.03734208904420513,0.38116974291169864,0.35252423566174923,MAP2K1/HDAC1/ITGA5/LAMB3/DUSP5/ITGAV/LHX1/MYH9/MMP9/DUSP2/COL5A2/COL4A2/PAF1/LAMB1/INHBA/MMP14/SOX2/COL11A1/ITGB2/SOX7/VTN,21
BP,GO:1902106,negative regulation of leukocyte differentiation,21/2435,66/11187,0.3181818181818182,1.4618069815195072,1.9846950082647346,0.03734208904420513,0.38116974291169864,0.35252423566174923,FSTL3/ZC3H12A/IL4R/IRF1/CD74/PRDX2/MYC/CLDN18/SHH/LYN/SOCS1/ERFE/INHBA/CEACAM1/GPR68/TNFAIP6/SOCS5/JAK3/PGLYRP2/LILRB4/LILRB3,21
BP,GO:0003073,regulation of systemic arterial blood pressure,17/2435,51/11187,0.3333333333333333,1.531416837782341,2.006268356953009,0.03772889528189781,0.3836018585255948,0.35477357395203535,ADM/ECE1/TNF/NR2F2/TPM1/EDN1/EDN2/ADRB1/CORO2B/OXTR/NAV2/ARHGAP42/CYP4F12/ADORA1/KLK1/ADM5/SPX,17
BP,GO:0014015,positive regulation of gliogenesis,17/2435,51/11187,0.3333333333333333,1.531416837782341,2.006268356953009,0.03772889528189781,0.3836018585255948,0.35477357395203535,HDAC1/TNFRSF1B/IL6ST/TNF/BIN1/SPINT1/SHH/LYN/KRAS/TLR2/CLCN2/IL1B/UFL1/DICER1/LTA/NTN1/GJC2,17
BP,GO:0009116,nucleoside metabolic process,14/2435,40/11187,0.35,1.6079876796714578,2.0317908942761402,0.03793222199533233,0.38415671883508135,0.3552867356342996,APOBEC3B/APOBEC3G/NT5E/TYMP/APOBEC3C/APOBEC3F/UPB1/MACROD1/ADAL/GDA/ENPP4/DHFR2/APOBEC3D/XDH,14
BP,GO:0071470,cellular response to osmotic stress,14/2435,40/11187,0.35,1.6079876796714578,2.0317908942761402,0.03793222199533233,0.38415671883508135,0.3552867356342996,AKR1B1/CAB39/SLC4A11/SERPINB6/PYCARD/OXSR1/CASP3/NFAT5/CASP1/RCSD1/NLRP3/MYLK/PTGS2/EFHD1,14
BP,GO:0030099,myeloid cell differentiation,78/2435,298/11187,0.26174496644295303,1.2025219464465362,1.8690437256361576,0.038151723966075204,0.38562358959839227,0.35664336874662533,FSTL3/HMGB2/CSF1/IL23A/STAT5A/MYD88/FLNA/CDC42/CSF2/PITHD1/CD74/NFKBIA/TNF/MYH9/PML/MMP9/NOTCH2/TGFBR2/MYC/CLDN18/CITED2/TCIRG1/SLC25A38/OSCAR/BATF2/SLC11A2/SH2B3/PAF1/RAC2/ETS1/GP1BA/THOC5/CSF3/PRMT6/PPARG/PPP3CA/BPGM/LYN/DLL1/PTK2B/LRRK1/HIF1A/PIK3CD/CASP3/SOCS1/PTPN11/ERFE/IREB2/HIPK2/INHBA/PTBP3/CEACAM1/ABCB10/TLR2/GPR68/SIGLEC15/JAK2/DHRS2/MFAP2/ZNF16/TNFAIP6/FOS/SNX10/FLI1/IL15/RASSF2/UFL1/CASP10/UBD/CCR7/LILRB4/RBPJ/TET2/H4C3/ARID4A/SCIN/LILRB3/H4C5,78
BP,GO:0015849,organic acid transport,51/2435,186/11187,0.27419354838709675,1.259713850433861,1.8839472414896135,0.03896717110337394,0.39014181270856113,0.36082204026523673,SLCO4A1/SLC16A2/ARL6IP5/TNF/SLC6A12/SFXN3/PTGES/ACSL5/SLC25A38/SERINC3/SLC26A2/PLA2G12A/PPARG/SLC16A1/SLC17A5/LRRC8A/EDN1/SLC25A20/SLCO1B3/RAB3GAP1/ERFE/SLC26A11/CEACAM1/PNPLA8/GABBR1/IL1B/SLC47A1/SLC16A5/HTR1B/SLC43A3/SLC43A1/IL1A/SLC26A9/SLC27A3/SLC16A14/SLC22A4/SLC22A1/SLC16A6/SLC25A21/PTGS2/SLCO2B1/SLC51B/SLC6A4/SLC7A2/SV2A/FABP6/XK/ADORA1/PLA2R1/ADORA2A/SPX,51
BP,GO:0019229,regulation of vasoconstriction,12/2435,33/11187,0.36363636363636365,1.6706365503080083,2.0349891818383883,0.03955307972828627,0.39014181270856113,0.36082204026523673,ADM/ECE1/EDN1/EDN2/ADD3/TRPM4/OXTR/ATP2B1/ARHGAP42/PTGS2/ADRA2C/HRH2,12
BP,GO:0050691,regulation of defense response to virus by host,12/2435,33/11187,0.36363636363636365,1.6706365503080083,2.0349891818383883,0.03955307972828627,0.39014181270856113,0.36082204026523673,ZC3H12A/IL23A/APOBEC3G/STING1/DTX3L/PYCARD/APOBEC3F/IL12RB1/IL1B/PARP9/IL15/TRIM22,12
BP,GO:0070988,demethylation,12/2435,33/11187,0.36363636363636365,1.6706365503080083,2.0349891818383883,0.03955307972828627,0.39014181270856113,0.36082204026523673,APOBEC3B/APOBEC3G/APEX1/ALKBH2/TDG/APOBEC3C/APOBEC3F/KDM2B/MMACHC/KDM7A/APOBEC3D/TET2,12
BP,GO:1903018,regulation of glycoprotein metabolic process,12/2435,33/11187,0.36363636363636365,1.6706365503080083,2.0349891818383883,0.03955307972828627,0.39014181270856113,0.36082204026523673,ITM2C/GOLGA2/AGO2/ITM2B/ABCA2/IL15/JAK3/NECAB2/SLC51B/NECAB1/CCR7/ACER2,12
BP,GO:0060251,regulation of glial cell proliferation,10/2435,26/11187,0.38461538461538464,1.7670194282103933,2.0652599360156785,0.03980340069271309,0.39014181270856113,0.36082204026523673,TNF/SKI/SHH/LYN/KRAS/IL1B/UFL1/DICER1/LTA/NTN1,10
BP,GO:1901099,negative regulation of signal transduction in absence of ligand,10/2435,26/11187,0.38461538461538464,1.7670194282103933,2.0652599360156785,0.03980340069271309,0.39014181270856113,0.36082204026523673,CX3CL1/CSF2/PRDX2/TNF/UNC5B/STRADB/IL1B/EYA2/IL1A/IL7,10
BP,GO:1901616,organic hydroxy compound catabolic process,10/2435,26/11187,0.38461538461538464,1.7670194282103933,2.0652599360156785,0.03980340069271309,0.39014181270856113,0.36082204026523673,SCARF1/ALDH1B1/SCARB1/ALDH3B1/CYP27B1/PDXP/ALDH2/CYP4F12/MIOX/HSD17B6,10
BP,GO:1902003,regulation of amyloid-beta formation,10/2435,26/11187,0.38461538461538464,1.7670194282103933,2.0652599360156785,0.03980340069271309,0.39014181270856113,0.36082204026523673,RTN4/TNF/BIN1/SORL1/EFNA1/IFNGR1/ABCA2/CASP3/ROCK1/GSAP,10
BP,GO:2001240,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand,10/2435,26/11187,0.38461538461538464,1.7670194282103933,2.0652599360156785,0.03980340069271309,0.39014181270856113,0.36082204026523673,CX3CL1/CSF2/PRDX2/TNF/UNC5B/STRADB/IL1B/EYA2/IL1A/IL7,10
BP,GO:0001934,positive regulation of protein phosphorylation,97/2435,379/11187,0.2559366754617414,1.175837202624436,1.836922944079466,0.039888056956415195,0.39014181270856113,0.36082204026523673,C3/CCL5/MAP2K1/CDKN1A/ITGA5/CX3CL1/IL6ST/CCND1/CSF1/IL23A/AREG/TNFRSF10B/CSF2/TNFRSF14/ATP2B4/CD74/GPRC5B/TNF/CAB39/MMP9/NRG1/PLAUR/TGFBR2/ADAM9/FAS/NBN/CSF3/TBK1/PARP14/CDKN1B/EREG/MST1R/ADAM17/EFNA1/STK11/EDN1/LYN/MMD/ITGB3/ZFP91/PTK2B/LRRK1/KRAS/CARD10/YES1/CD24/PTPN11/HIPK2/RGCC/BDNF/PGF/INHBA/DGKQ/RICTOR/STRADB/JAK2/RB1CC1/DIPK2A/CSPG4/IL1B/MAP3K4/MRNIP/SH2D3C/RAD50/MAP2K4/AGAP2/PARP9/KNDC1/CCDC88A/FGF18/IL15/RASSF2/FGFR3/DUSP19/NKX3-1/NOD2/GREM1/PTGS2/NTRK1/EPHA7/IL12A/ADTRP/PIK3R5/ADRA2C/CCR7/MOB3B/PIBF1/PROM2/TNFRSF18/FGF21/CARD14/TPD52L1/DOK7/LCP2/HSPA2/AKAP9/VTN,97
BP,GO:0042476,odontogenesis,24/2435,78/11187,0.3076923076923077,1.4136155425683146,1.9334809780430688,0.040104526914012555,0.39014181270856113,0.36082204026523673,ADM/SERPINE1/HDAC1/PERP/TUFT1/CSF1/LAMA5/ID3/TCIRG1/LAMB1/NECTIN1/SHH/EDN1/INHBA/SNX10/TP63/ALPL/CD34/KLK4/TGFB3/WNT6/SCN5A/SMPD3/FST,24
BP,GO:0008015,blood circulation,74/2435,282/11187,0.2624113475177305,1.2055834680414172,1.8443066958721874,0.0403817617464805,0.39014181270856113,0.36082204026523673,ADM/OLR1/ATP1A1/ZC3H12A/FLNA/CDC42/ATP2B4/ECE1/TNF/PTAFR/KCNMA1/TJP2/BIN1/NR2F2/GSTO1/TPM1/PPARG/MDM2/DRD1/EDN1/ERAP2/ATP2A3/ERAP1/RNF207/EDN2/DLL1/YES1/ITGA1/ADRB1/SCN1B/CORO2B/CEACAM1/ADD3/TRPM4/SCNN1D/HEY2/OXTR/PIK3CA/LNPEP/HTR1B/FLI1/PIK3C2A/ATP1A3/ATP2B1/NTS/PKP2/ACVRL1/ROCK1/NAV2/KAT2B/NPR1/ARHGAP42/PTGS2/NPR3/SLC6A4/SCNN1G/ADRA2C/HRH2/SCN4B/CYP4F12/PTGS1/SCN5A/ADORA1/MYLK2/KLK1/AKAP9/ADORA2A/ADM5/FGFBP3/TACR2/SPX/WNK4/GPR4/TCAP,74
BP,GO:0042310,vasoconstriction,15/2435,44/11187,0.3409090909090909,1.5662217659137576,1.98492941954926,0.04066419977059039,0.39014181270856113,0.36082204026523673,ADM/ECE1/EDN1/EDN2/ADD3/TRPM4/OXTR/HTR1B/PIK3C2A/ATP2B1/ARHGAP42/PTGS2/SLC6A4/ADRA2C/HRH2,15
BP,GO:0002507,tolerance induction,7/2435,16/11187,0.4375,2.0099845995893224,2.132366999855145,0.040820005863666076,0.39014181270856113,0.36082204026523673,HLA-B/TGFBR2/LYN/PDCD1/CD274/LILRB4/CLC,7
BP,GO:0009312,oligosaccharide biosynthetic process,7/2435,16/11187,0.4375,2.0099845995893224,2.132366999855145,0.040820005863666076,0.39014181270856113,0.36082204026523673,FUT4/FUT8/B3GALNT1/FUT10/FUT1/B3GALT5/B3GALT1,7
BP,GO:0010640,regulation of platelet-derived growth factor receptor signaling pathway,7/2435,16/11187,0.4375,2.0099845995893224,2.132366999855145,0.040820005863666076,0.39014181270856113,0.36082204026523673,LRP1/HIP1R/PTPN12/F3/LRIG2/PTGIR/APOD,7
BP,GO:0010818,T cell chemotaxis,7/2435,16/11187,0.4375,2.0099845995893224,2.132366999855145,0.040820005863666076,0.39014181270856113,0.36082204026523673,CCL5/CXCL16/ADAM17/OXSR1/PIK3CD/TNFSF14/CCL26,7
BP,GO:0036119,response to platelet-derived growth factor,7/2435,16/11187,0.4375,2.0099845995893224,2.132366999855145,0.040820005863666076,0.39014181270856113,0.36082204026523673,HDAC1/CORO1B/ITGB3/YES1/HAS2/MTSS2/FER,7
BP,GO:0036336,dendritic cell migration,7/2435,16/11187,0.4375,2.0099845995893224,2.132366999855145,0.040820005863666076,0.39014181270856113,0.36082204026523673,CCL5/CDC42/SLAMF8/CALR/TRPM4/IL12A/CCR7,7
BP,GO:0039535,regulation of RIG-I signaling pathway,7/2435,16/11187,0.4375,2.0099845995893224,2.132366999855145,0.040820005863666076,0.39014181270856113,0.36082204026523673,BIRC3/ZCCHC3/BIRC2/GPATCH3/DHX58/DDX60/TRIM15,7
BP,GO:0043931,ossification involved in bone maturation,7/2435,16/11187,0.4375,2.0099845995893224,2.132366999855145,0.040820005863666076,0.39014181270856113,0.36082204026523673,ADAMTS7/IFT80/PHOSPHO1/THBS3/SNX10/GREM1/DCHS1,7
BP,GO:0045091,regulation of single stranded viral RNA replication via double stranded DNA intermediate,7/2435,16/11187,0.4375,2.0099845995893224,2.132366999855145,0.040820005863666076,0.39014181270856113,0.36082204026523673,APOBEC3B/APOBEC3G/CXCL8/APOBEC3C/APOBEC3F/TOP2B/APOBEC3D,7
BP,GO:0045672,positive regulation of osteoclast differentiation,7/2435,16/11187,0.4375,2.0099845995893224,2.132366999855145,0.040820005863666076,0.39014181270856113,0.36082204026523673,CSF1/IL23A/TNF/NOTCH2/PPP3CA/GPR68/FOS,7
BP,GO:0050901,leukocyte tethering or rolling,7/2435,16/11187,0.4375,2.0099845995893224,2.132366999855145,0.040820005863666076,0.39014181270856113,0.36082204026523673,TNF/PTAFR/SELE/GP1BA/PODXL2/FUT4/ROCK1,7
BP,GO:0060252,positive regulation of glial cell proliferation,7/2435,16/11187,0.4375,2.0099845995893224,2.132366999855145,0.040820005863666076,0.39014181270856113,0.36082204026523673,TNF/LYN/KRAS/IL1B/UFL1/LTA/NTN1,7
BP,GO:0071624,positive regulation of granulocyte chemotaxis,7/2435,16/11187,0.4375,2.0099845995893224,2.132366999855145,0.040820005863666076,0.39014181270856113,0.36082204026523673,IL23A/CD74/CXCL8/RAC2/EDN1/CCR7/C5AR1,7
BP,GO:0071636,positive regulation of transforming growth factor beta production,7/2435,16/11187,0.4375,2.0099845995893224,2.132366999855145,0.040820005863666076,0.39014181270856113,0.36082204026523673,CX3CL1/TSC22D1/WNT11/SERPINB7/PTGS2/ADAM8/FERMT1,7
BP,GO:0071800,podosome assembly,7/2435,16/11187,0.4375,2.0099845995893224,2.132366999855145,0.040820005863666076,0.39014181270856113,0.36082204026523673,CSF2/TNF/FSCN1/MSN/SH3PXD2B/KIF9/LCP1,7
BP,GO:0002683,negative regulation of immune system process,78/2435,299/11187,0.2608695652173913,1.1985001339166146,1.8350824335915406,0.04092158364731651,0.39014181270856113,0.36082204026523673,FSTL3/HLA-B/ZC3H12A/IL4R/TSC22D1/IRF1/TNFRSF14/OAS3/DTX4/CD74/MAD1L1/PRDX2/TNF/SLAMF8/MYC/CLDN18/CCL2/COL3A1/ZDHHC18/PARP14/PPARG/MEFV/AURKB/NMI/SYT11/SHH/OAS1/PTPRS/HLA-F/SERPINB9/THY1/TAPBPL/LYN/GPATCH3/DLL1/CACTIN/PARP3/DHX58/CASP3/YES1/SAMHD1/IL4I1/LRRC32/SOCS1/ERFE/LAPTM5/RASSF5/INHBA/CEACAM1/GPR68/PDCD1LG2/BMP5/TNFAIP6/ARG2/NLRC5/SOCS5/JAK3/PDCD1/HLA-DOB/NOD2/ACP5/GREM1/FER/ADTRP/LST1/CD274/CCN3/PGLYRP2/TGFB3/LPXN/PIBF1/LILRB4/IL7R/MMP28/ADORA1/ADORA2A/LILRB3/APOD,78
BP,GO:0010810,regulation of cell-substrate adhesion,43/2435,154/11187,0.2792207792207792,1.2828102082722206,1.8639826634153767,0.04156452333075864,0.39014181270856113,0.36082204026523673,PLAU/SERPINE1/ITGA5/CX3CL1/CSF1/FLNA/CDC42/MELTF/ACTG1/CALR/WNT4/ITGA6/RAC2/DDR1/EFEMP2/THY1/ITGB3/PTK2B/HAS2/BST1/MMP14/CORO2B/JAK2/SLK/PKP2/FZD4/ACVRL1/ROCK1/FUT1/CEACAM6/PHLDB2/FAM107A/GREM1/LIMS2/SPOCK2/CCR7/FERMT1/EDIL3/DISC1/ACER2/VTN/APOD/SEMA3E,43
BP,GO:0051250,negative regulation of lymphocyte activation,27/2435,90/11187,0.3,1.3782751540041067,1.900463417748105,0.041796884072855964,0.39014181270856113,0.36082204026523673,ZC3H12A/IL4R/IRF1/TNFRSF14/CD74/MAD1L1/PRDX2/SHH/LYN/PARP3/CASP3/IL4I1/LRRC32/SOCS1/LAPTM5/RASSF5/INHBA/PDCD1LG2/ARG2/SOCS5/JAK3/LST1/CD274/PGLYRP2/PIBF1/LILRB4/ADORA2A,27
BP,GO:0046883,regulation of hormone secretion,42/2435,150/11187,0.28,1.2863901437371663,1.8625648872684015,0.04182730909244222,0.39014181270856113,0.36082204026523673,CCL5/ENSA/C1QTNF1/SELENOT/TNF/TCIRG1/RAB8B/MIDN/SOX4/ACSL4/PPARG/SLC16A1/PPP3CA/LRRC8A/EDN1/NDUFAF2/UQCC2/DOC2B/PFKL/HIF1A/FOXO1/PTPN11/INHBA/TRPM4/GPR68/JAK2/GABBR1/IL1B/TMF1/BAIAP3/NKX3-1/VAMP7/CCN3/KCNJ11/ADCY5/HCAR2/SYTL4/RFX3/PAX8/ADORA1/SNAP25/TACR2,42
BP,GO:0046328,regulation of JNK cascade,28/2435,94/11187,0.2978723404255319,1.368500152911879,1.8923886233300375,0.04217457093178626,0.39014181270856113,0.36082204026523673,SDCBP/WNT7B/MYD88/CDC42/TNF/CCN2/HIPK3/CYLD/PYCARD/PTK2B/HIPK2/BIRC7/PJA2/RB1CC1/IL1B/PDCD4/MAP2K4/TAOK1/IL1A/SH3RF3/RASSF2/DUSP19/NOD2/ULK4/CCR7/MDFIC/TPD52L1/NAIP,28
BP,GO:0001570,vasculogenesis,20/2435,63/11187,0.31746031746031744,1.458492226459372,1.924885926303307,0.04243542443445246,0.39014181270856113,0.36082204026523673,ADM/WNT7B/ITGAV/TGFBR2/CITED2/CCM2/SHH/HEG1/HAS2/CEACAM1/SOX18/HEY2/TIE1/FZD4/HEY1/ASB4/CD34/XDH/TBX6/CITED1,20
BP,GO:0051963,regulation of synapse assembly,20/2435,63/11187,0.31746031746031744,1.458492226459372,1.924885926303307,0.04243542443445246,0.39014181270856113,0.36082204026523673,NECTIN1/PTPRS/PTK2B/BDNF/TLR2/OXTR/CLSTN3/STAU2/MYCBP2/FLRT3/ICAM5/NTRK1/EPHA7/EPHB3/NTN1/IL1RAP/EFNB3/SEMA4A/LRRC24/SNAP25,20
BP,GO:0001704,formation of primary germ layer,29/2435,98/11187,0.29591836734693877,1.3595231110924861,1.8855015558013515,0.04247379878718579,0.39014181270856113,0.36082204026523673,MAP2K1/ITGA5/LAMB3/DUSP5/ITGAV/ITGA2/LHX1/MYH9/MMP9/DUSP2/COL5A2/COL4A2/PAF1/LAMB1/ITGB3/ITGB4/PAX2/INHBA/MMP14/ATOH8/EYA2/WNT11/SOX2/COL11A1/ITGB2/TBX6/TRIM15/SOX7/VTN,29
BP,GO:0002753,cytoplasmic pattern recognition receptor signaling pathway,35/2435,122/11187,0.28688524590163933,1.3180226882552935,1.8629257527147929,0.042994766261602535,0.39014181270856113,0.36082204026523673,BIRC3/ZCCHC3/MYD88/SLC15A3/OAS3/TNIP2/RTN4/NFKBIA/TNF/TRIM25/ZDHHC18/STING1/TBK1/NEK7/IFIH1/MEFV/AURKB/OAS1/PTPRS/EIF2AK2/BIRC2/CYLD/WDFY1/NLRP1/GPATCH3/PYCARD/DHX58/RFTN1/NLRP3/LACC1/EPG5/NOD2/DDX60/TRIM15/PIK3AP1,35
BP,GO:1903532,positive regulation of secretion by cell,50/2435,183/11187,0.273224043715847,1.2552597031002795,1.8363935112184326,0.04301798207072867,0.39014181270856113,0.36082204026523673,SDCBP/IL4R/C1QTNF1/TMEM132A/SELENOT/PTAFR/PTGES/ADAM9/RAB8B/SOX4/ANKRD1/ACSL4/PPARG/LRRC8A/EDN1/RAB15/HLA-F/RAB2B/DOC2B/ACHE/HIF1A/RAB3GAP1/PTPN11/RGCC/INHBA/TRPM4/TLR2/GPR68/JAK2/RAB27A/GABBR1/ITGAM/IL1B/OXTR/TMF1/BAIAP3/IL1A/NKX3-1/VAMP7/ITGB2/SLC4A8/SLC6A4/TGFB3/ADAM8/HCAR2/SYTL4/ADORA2A/SNAP25/TACR2/SMPD3,50
BP,GO:1903900,regulation of viral life cycle,33/2435,114/11187,0.2894736842105263,1.3299146222846645,1.8674740514481631,0.043025884873225104,0.39014181270856113,0.36082204026523673,CCL5/IFITM3/RAD23A/OAS3/APOBEC3B/CD74/TNF/APOBEC3G/TRIM25/CXCL8/IFITM2/PPIH/SHFL/IFIH1/KPNA6/OAS1/EIF2AK2/APOBEC3C/APOBEC3F/TMEM39A/TRIM38/FAM111A/CH25H/TMPRSS4/TOP2B/IFITM1/APOBEC3D/TMPRSS2/LRRC15/NR5A2/TRIM22/TRIM15/SLPI,33
