category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Organismal Systems,Immune system,hsa04659,Th17 cell differentiation,24/1107,109/8538,0.22018348623853212,1.6982173491459687,2.8315137727185693,0.00581118711504349,0.04116257539822472,0.03236933173730366,NFKBIB/EBI3/IL4R/IL6ST/NFKBIE/NFKBIA/IFNGR2/STAT5A/IL23A/IL2RG/TGFBR2/IFNGR1/PPP3CA/HIF1A/IL12RB1/JAK2/FOS/IL1B/JAK3/HLA-DOB/IL1RAP/IL2RB/HLA-DPA1/HLA-DQB1,24
Cellular Processes,Cell growth and death,hsa04115,p53 signaling pathway,18/1107,75/8538,0.24,1.8510569105691055,2.857129230045895,0.006310631849206696,0.0432417761208757,0.03400436883808802,CD82/PERP/CDKN1A/SERPINE1/CCND1/TNFRSF10B/SESN2/AIFM2/CCNG1/FAS/MDM2/CCNB2/CASP3/RRM2B/CCNG2/APAF1/GORAB/CCNE2,18
Human Diseases,Cancer: specific types,hsa05215,Prostate cancer,22/1107,98/8538,0.22448979591836735,1.7314307836955922,2.8107218483678333,0.006359084723658192,0.0432417761208757,0.03400436883808802,MAP2K1/CDKN1A/PLAU/CCND1/NFKBIA/MMP9/CDKN1B/E2F1/MDM2/SPINT1/KRAS/PIK3CD/TCF7/FOXO1/PIK3CA/AKT3/TMPRSS2/NKX3-1/PLAT/CREB3L3/ZEB1/CCNE2,22
Organismal Systems,Endocrine system,hsa04919,Thyroid hormone signaling pathway,26/1107,122/8538,0.21311475409836064,1.6436980763250253,2.763834818235242,0.006599070818666748,0.04330305481695807,0.03405255703872245,HDAC1/MAP2K1/ATP1A1/CCND1/ACTG1/SLC16A2/ITGAV/MYC/NOTCH2/WNT4/MDM2/ATP2A3/HIF1A/MED30/ITGB3/PFKL/KRAS/PIK3CD/FOXO1/PLCD4/PIK3CA/ATP1A3/MED14/AKT3/KAT2B/MED12L,26
Organismal Systems,Immune system,hsa04612,Antigen processing and presentation,19/1107,81/8538,0.2345679012345679,1.8091605607414099,2.8240466814982685,0.0066228201484759405,0.04330305481695807,0.03405255703872245,HLA-B/TAPBP/PSME2/CTSS/CALR/TAP1/TNF/CD74/PSME1/HLA-C/TAP2/HLA-F/IFI30/HLA-DOB/KLRC3/RFXAP/HSPA2/HLA-DPA1/HLA-DQB1,19
Organismal Systems,Immune system,hsa04658,Th1 and Th2 cell differentiation,21/1107,93/8538,0.22580645161290322,1.7415858029548037,2.7752740498319546,0.007063079266262644,0.04531031982130753,0.035631025494155144,NFKBIB/IL4R/NFKBIE/NFKBIA/IFNGR2/STAT5A/IL2RG/NOTCH2/IFNGR1/PPP3CA/DLL1/IL12RB1/JAK2/FOS/JAK3/HLA-DOB/IL12A/IL2RB/RBPJ/HLA-DPA1/HLA-DQB1,21
Human Diseases,Infectious disease: bacterial,hsa05131,Shigellosis,46/1107,250/8538,0.184,1.4191436314363144,2.596036685918926,0.008137714280521145,0.05030614836073155,0.03955963369543597,ITGA5/SEPTIN9/ITPR3/C3/CCL5/NFKBIB/CYTH4/ACTG1/MYL12A/VDAC1/PXN/NFKBIA/CTTN/CDC42/UBE2D3/MYD88/CSF2/BNIP3/TNF/CASP4/CXCL8/ARPC1B/U2AF1/SEPTIN7/TBK1/STING1/MDM2/SEPTIN8/PYCARD/PIK3CD/FOXO1/PLCD4/CUL1/CASP1/RRAGB/PIK3CA/NLRP3/AKT3/IL1B/ROCK1/FNBP1L/TLN2/ACTR3B/RRAGD/TAB3/NAIP,46
Organismal Systems,Immune system,hsa04640,Hematopoietic cell lineage,22/1107,100/8538,0.22,1.69680216802168,2.7051574844983453,0.008137759293647752,0.05030614836073155,0.03955963369543597,ITGA5/ANPEP/CSF1/IL4R/CSF2/ITGA2/TNF/ITGA6/GP1BA/CSF3/ITGB3/CD24/ITGA1/ITGAM/IL1B/IL1A/HLA-DOB/IL3RA/CD34/HLA-DPA1/IL7R/HLA-DQB1,22
Organismal Systems,Immune system,hsa04062,Chemokine signaling pathway,37/1107,193/8538,0.19170984455958548,1.4786076358172908,2.595660735860491,0.008691658157506391,0.052770781670574515,0.04149776639110195,MAP2K1/CX3CL1/CCL5/NFKBIB/SHC1/PXN/NFKBIA/CXCL16/CDC42/CCL20/CXCL2/CXCL8/CCL2/RAC2/LYN/PTK2B/KRAS/PIK3CD/CCL22/GNG10/PIK3CA/JAK2/SHC2/CCR10/AKT3/CCL3L1/ROCK1/JAK3/GNG4/GNG7/ADCY5/PIK3R5/CCL17/CXCL3/CCR7/RASGRP2/CCL26,37
Human Diseases,Infectious disease: viral,hsa05170,Human immunodeficiency virus 1 infection,40/1107,213/8538,0.18779342723004694,1.4484013384734784,2.557804819933846,0.009297549757020187,0.055459068726085324,0.04361177540689063,TNFRSF1B/MAP2K1/ITPR3/HLA-B/TAPBP/PXN/NFKBIA/MYD88/CALR/TAP1/APOBEC3B/TNF/APOBEC3G/HLA-C/TAP2/RAC2/FAS/TBK1/STING1/PPP3CA/HLA-F/APOBEC3C/CCNB2/PTK2B/CASP3/APOBEC3F/KRAS/PIK3CD/SAMHD1/AP1S2/GNG10/CUL1/CUL5/TLR2/PIK3CA/FOS/AKT3/APOBEC3D/GNG4/GNG7,40
Human Diseases,Cancer: overview,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,20/1107,90/8538,0.2222222222222222,1.713941583860283,2.6279058458055546,0.010107631026848316,0.05925163015738668,0.04659416117639696,MAP2K1/NFKBIB/NFKBIE/NFKBIA/IFNGR2/MYD88/BATF2/IFNGR1/PPP3CA/HIF1A/KRAS/PIK3CD/PTPN11/TLR2/PIK3CA/JAK2/FOS/AKT3/PDCD1/CD274,20
Cellular Processes,Cell growth and death,hsa04110,Cell cycle,31/1107,158/8538,0.1962025316455696,1.513258550307022,2.5133070393022714,0.01116064293034775,0.06431556942912263,0.05057633013931006,HDAC1/CDKN1A/CCND1/MCM3/YWHAH/MYC/MAD1L1/ZBTB17/CDC26/CDKN1B/CCNH/AURKB/E2F1/MDM2/TTK/SMC1A/CCNB2/ORC3/ANAPC10/ORC6/DBF4/ANAPC15/CDC45/CUL1/BUB1B/SMC3/ESCO1/ATRX/NIPBL/CCNE2/TGFB3,31
Organismal Systems,Immune system,hsa04620,Toll-like receptor signaling pathway,23/1107,109/8538,0.21100917431192662,1.6274582929315533,2.544561232136828,0.011521654713349054,0.06479066619361983,0.050949935644518385,MAP2K1/CCL5/NFKBIA/MYD88/IFNAR2/TNF/CXCL8/TBK1/IKBKE/PIK3CD/MAP3K8/TLR2/IRF5/PIK3CA/MAP2K4/FOS/IRF9/AKT3/IL1B/CCL3L1/IL12A/TLR3/LY96,23
Human Diseases,Infectious disease: bacterial,hsa05130,Pathogenic Escherichia coli infection,38/1107,203/8538,0.18719211822660098,1.4437636001975782,2.469731344658599,0.011624207758267086,0.06479066619361983,0.050949935644518385,NFKBIB/TUBA1C/CYTH4/TNFRSF10B/ACTG1/NFKBIA/NCKAP1/CTTN/MYH9/CDC42/MYD88/NCL/TNF/CASP4/CXCL8/ARPC1B/CLDN18/FAS/BAIAP2/PYCARD/CASP7/CASP3/MYO6/PTPN11/MYO5B/CASP1/FOS/NLRP3/IL1B/ROCK1/WIPF1/ACTR3B/TAB3/FCGR2A/CYFIP2/NAIP/TNFSF10/CLDN10,38
Human Diseases,Cancer: overview,hsa05203,Viral carcinogenesis,38/1107,205/8538,0.18536585365853658,1.4296781016590654,2.403379103092367,0.013555322248448836,0.0743356381366549,0.05845588881334474,HDAC1/CDKN1A/C3/HLA-B/TRAF1/CCND1/IL6ST/PXN/NFKBIA/CDC42/STAT5A/SND1/YWHAH/MAD1L1/HLA-C/CDKN1B/RANBP1/MDM2/H2BC5/EIF2AK2/HLA-F/LYN/H2BC11/GTF2H3/CASP3/KRAS/PIK3CD/GTF2A1/PIK3CA/HDAC4/IRF9/RASA2/JAK3/KAT2B/CREB3L3/ATP6V0D2/CCNE2/RBPJ,38
Human Diseases,Cancer: specific types,hsa05210,Colorectal cancer,19/1107,87/8538,0.21839080459770116,1.6843908668971748,2.4763532768006007,0.014391826661172247,0.07683155678335002,0.060418623600529124,MAP2K1/CDKN1A/CCND1/BIRC5/AREG/MYC/TGFBR2/RAC2/EREG/CASP3/KRAS/PIK3CD/TCF7/POLK/PIK3CA/FOS/AKT3/APC/TGFB3,19
Human Diseases,Cardiovascular disease,hsa05410,Hypertrophic cardiomyopathy,21/1107,99/8538,0.21212121212121213,1.6360351482302704,2.456722143935952,0.014462410688630592,0.07683155678335002,0.060418623600529124,ITGA5/TPM2/ACTG1/ITGAV/ITGA2/TNF/ITGA6/TPM1/CACNG8/EDN1/ATP2A3/ITGB4/ITGB3/CACNG7/ITGA1/PRKAA2/SNTB1/TGFB3/DTNA/ITGB6/SSPN,21
Genetic Information Processing,Information processing in viruses,hsa03250,Viral life cycle - HIV-1,15/1107,64/8538,0.234375,1.8076727642276422,2.503133518978388,0.014993183694265598,0.07842588393923544,0.06167236693673622,APOBEC3B/BICD2/APOBEC3G/SERINC3/NELFA/BICD1/APOBEC3C/APOBEC3F/SAMHD1/RANBP2/FEZ1/PSIP1/KAT2B/APOBEC3D/MDFIC,15
Environmental Information Processing,Signal transduction,hsa04630,JAK-STAT signaling pathway,32/1107,168/8538,0.19047619047619047,1.4690927861659568,2.370028053375479,0.015313404942919332,0.07888723758473595,0.06203516515951373,CDKN1A/CCND1/IL4R/IL6ST/IFNGR2/STAT5A/IL23A/IFNAR2/CSF2/MYC/IL2RG/CSF3/IFNGR1/IL15RA/PIK3CD/IL22RA1/SOCS1/PTPN11/LIFR/IL12RB1/PIK3CA/JAK2/IRF9/SOCS5/AKT3/IL15/JAK3/IL3RA/IL12A/IL2RB/CSF2RB/IL7R,32
Human Diseases,Cancer: specific types,hsa05216,Thyroid cancer,10/1107,37/8538,0.2702702702702703,2.084523547938182,2.551571018154014,0.016606087028765065,0.08426969536985257,0.0662678099812463,MAP2K1/CDKN1A/CCND1/MYC/PPARG/KRAS/TCF7/POLK/NTRK1/PAX8,10
Environmental Information Processing,Signal transduction,hsa04151,PI3K-Akt signaling pathway,61/1107,362/8538,0.1685082872928177,1.29966012367306,2.2486176684043517,0.017417241730284472,0.08694582284365822,0.06837225697303156,LAMC2/MAP2K1/ITGA5/CDKN1A/LAMB3/CSF1/CCND1/IL4R/LAMA5/AREG/IFNAR2/ITGAV/ITGA2/YWHAH/LAMB2/COL4A2/MYC/IL2RG/ITGA6/LAMB1/CDKN1B/EFNA1/EREG/STK11/CSF3/MDM2/ITGB4/ITGB3/KRAS/PIK3CD/PGF/ITGA1/BDNF/GNG10/COL6A2/IGF2/THBS3/TLR2/PIK3CA/JAK2/LAMA4/COL9A3/AKT3/FGF18/JAK3/PRKAA2/GNG4/FGFR3/COL9A2/CREB3L3/IL3RA/GNG7/IL2RB/PIK3R5/NTRK1/CCNE2/HGF/FGF21/ITGB6/TNXB/IL7R,61
Metabolism,Amino acid metabolism,hsa00340,Histidine metabolism,7/1107,22/8538,0.3181818181818182,2.454052722345405,2.635581730241386,0.017644887577095345,0.08694582284365822,0.06837225697303156,ALDH1B1/ALDH3B1/HNMT/AMDHD1/ALDH2/FTCD/ALDH3A1,7
Cellular Processes,Cell growth and death,hsa04217,Necroptosis,30/1107,159/8538,0.18867924528301888,1.455233420258731,2.236348204222519,0.020872778951162657,0.10138206919136147,0.07972459930218519,BIRC3/TNFRSF10B/VDAC1/IFNGR2/STAT5A/IFNAR2/TNF/FAS/CHMP3/IFNGR1/BIRC2/EIF2AK2/CYLD/PYCARD/MLKL/PYGL/CASP1/H2AJ/TRPM7/JAK2/IRF9/NLRP3/CAMK2A/MACROH2A2/IL1B/JAK3/IL1A/TLR3/TNFSF10/ALOX15,30
Human Diseases,Cardiovascular disease,hsa05414,Dilated cardiomyopathy,21/1107,105/8538,0.2,1.5425474254742548,2.1589576675636577,0.02696530049981088,0.12912960802726337,0.10154464532174894,ITGA5/TPM2/ACTG1/ITGAV/ITGA2/TNF/ITGA6/TPM1/CACNG8/ATP2A3/ITGB4/ITGB3/CACNG7/ADRB1/ITGA1/ADCY5/SNTB1/TGFB3/DTNA/ITGB6/SSPN,21
Human Diseases,Cancer: specific types,hsa05226,Gastric cancer,28/1107,150/8538,0.18666666666666668,1.4397109304426376,2.0969423975812713,0.028417342632863316,0.1341930068774101,0.1055263893091708,WNT9A/MAP2K1/CDKN1A/CCND1/SHC1/WNT7B/MYC/TGFBR2/WNT4/CDKN1B/E2F1/SHH/FRAT2/KRAS/PIK3CD/TCF7/POLK/PIK3CA/SHC2/WNT11/FZD4/AKT3/FGF18/APC/CCNE2/HGF/TGFB3/FGF21,28
Human Diseases,Cardiovascular disease,hsa05416,Viral myocarditis,15/1107,70/8538,0.21428571428571427,1.6527293844367015,2.116384537841594,0.032410601270342544,0.1509534853687187,0.1187064559865466,ICAM1/HLA-B/CCND1/ACTG1/HLA-C/RAC2/HLA-F/CASP3/ITGB2/HLA-DOB/SNTB1/DTNA/HLA-DPA1/SSPN/HLA-DQB1,15
Metabolism,Metabolism of cofactors and vitamins,hsa00730,Thiamine metabolism,5/1107,15/8538,0.3333333333333333,2.5709123757904244,2.350196455427827,0.03564470751678418,0.16263553135150308,0.12789295654266805,NFS1/AK4/ALPL/AK5/ALPG,5
Organismal Systems,Endocrine system,hsa04917,Prolactin signaling pathway,15/1107,71/8538,0.2112676056338028,1.6294515057826635,2.0555568468130487,0.03635382465504186,0.16263553135150308,0.12789295654266805,MAP2K1/IRF1/CCND1/SHC1/STAT5A/GALT/KRAS/PIK3CD/SOCS1/PIK3CA/JAK2/FOS/SOCS5/SHC2/AKT3,15
Human Diseases,Infectious disease: bacterial,hsa05120,Epithelial cell signaling in Helicobacter pylori infection,15/1107,71/8538,0.2112676056338028,1.6294515057826635,2.0555568468130487,0.03635382465504186,0.16263553135150308,0.12789295654266805,CCL5/NFKBIA/CDC42/CXCL2/CXCL8/TCIRG1/ATP6V1C1/ADAM17/LYN/CASP3/PTPN11/MAP2K4/ATP6V1G2/ATP6V0D2/CXCL3,15
Metabolism,Amino acid metabolism,hsa00380,Tryptophan metabolism,10/1107,42/8538,0.23809523809523808,1.8363659827074459,2.0970876101399383,0.0386541899581256,0.17068083877613902,0.13421960696327961,ACAT1/CYP1B1/DLD/ALDH1B1/CYP1A1/AFMID/IL4I1/KYAT3/ALDH2/TDO2,10
Human Diseases,Cancer: specific types,hsa05224,Breast cancer,27/1107,148/8538,0.18243243243243243,1.4070533948582729,1.9279869010147137,0.04009669345867782,0.1747804586660315,0.1374434566599753,WNT9A/MAP2K1/CDKN1A/CCND1/SHC1/WNT7B/MYC/NOTCH2/WNT4/E2F1/FRAT2/DLL1/KRAS/PIK3CD/TCF7/HEY2/POLK/PIK3CA/FOS/SHC2/WNT11/FZD4/AKT3/FGF18/HEY1/APC/FGF21,27
Organismal Systems,Immune system,hsa04622,RIG-I-like receptor signaling pathway,15/1107,72/8538,0.20833333333333334,1.6068202348690153,1.9956757993774796,0.040632086275104826,0.17487227004475495,0.13751565508163394,NFKBIB/NFKBIA/TRIM25/TNF/CXCL8/TBK1/STING1/IFIH1/CYLD/TANK/IKBKE/DHX58/MAP3K1/IL12A/CASP10,15
Human Diseases,Infectious disease: parasitic,hsa05143,African trypanosomiasis,9/1107,37/8538,0.24324324324324326,1.8760711931443639,2.0611427668089526,0.04284548467637078,0.18209330987457584,0.1431941198394497,ICAM1/MYD88/TNF/SELE/FAS/THOP1/LAMA4/IL1B/IL12A,9
Metabolism,Global and overview maps,hsa01232,Nucleotide metabolism,17/1107,85/8538,0.2,1.5425474254742548,1.9401913134665545,0.0435182634925136,0.18266925416610647,0.14364702959192274,AMPD3/NT5E/ITPA/TYMP/IMPDH2/NUDT16/RRM2B/AK4/LACC1/ASMTL/GDA/CMPK2/ENTPD3/ENTPD2/AK5/XDH/NT5M,17
Human Diseases,Cancer: specific types,hsa05223,Non-small cell lung cancer,15/1107,73/8538,0.2054794520547945,1.5848089987749192,1.9367109858395406,0.045257991285443895,0.18645408124725582,0.1466233332408761,MAP2K1/CDKN1A/CCND1/STAT5A/RASSF1/E2F1/KRAS/PIK3CD/RASSF5/KIF5B/POLK/PIK3CA/AKT3/JAK3/HGF,15
Metabolism,Glycan biosynthesis and metabolism,hsa00532,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,6/1107,21/8538,0.2857142857142857,2.203639179248935,2.131402447339046,0.045516731598594797,0.18645408124725582,0.1466233332408761,DSEL/CSGALNACT2/CHST14/CHST11/CHST12/UST,6
Environmental Information Processing,Signal transduction,hsa04012,ErbB signaling pathway,17/1107,86/8538,0.19767441860465115,1.5246108275036236,1.8871636023164278,0.047958468717566205,0.19113194819802626,0.1503019035365284,MAP2K1/CDKN1A/SHC1/STAT5A/AREG/NRG1/MYC/CDKN1B/EREG/KRAS/PIK3CD/NRG2/PIK3CA/MAP2K4/SHC2/CAMK2A/AKT3,17
Human Diseases,Cardiovascular disease,hsa05412,Arrhythmogenic right ventricular cardiomyopathy,17/1107,86/8538,0.19767441860465115,1.5246108275036236,1.8871636023164278,0.047958468717566205,0.19113194819802626,0.1503019035365284,ITGA5/ACTG1/ITGAV/ITGA2/ITGA6/CACNG8/ATP2A3/ITGB4/ITGB3/CACNG7/TCF7/ITGA1/PKP2/SNTB1/DTNA/ITGB6/SSPN,17
Cellular Processes,Cellular community - eukaryotes,hsa04550,Signaling pathways regulating pluripotency of stem cells,26/1107,144/8538,0.18055555555555555,1.39257753688648,1.8336862564465748,0.04834513983832429,0.19113194819802626,0.1503019035365284,WNT9A/MAP2K1/IL6ST/WNT7B/ID3/MYC/WNT4/TCF3/PCGF5/KRAS/PIK3CD/TCF7/LIFR/INHBA/PIK3CA/JAK2/WNT11/FZD4/AKT3/JAK3/FGFR3/SMARCAD1/APC/SOX2/ID4/DLX5,26
Human Diseases,Cancer: specific types,hsa05221,Acute myeloid leukemia,14/1107,68/8538,0.20588235294117646,1.5879164673999682,1.8785864976997,0.051156980184408035,0.19992383060573254,0.15721564388190734,MAP2K1/CCND1/STAT5A/DUSP6/PML/CSF2/MYC/BCL2A1/KRAS/PIK3CD/TCF7/ITGAM/PIK3CA/AKT3,14
Organismal Systems,Immune system,hsa04611,Platelet activation,23/1107,126/8538,0.18253968253968253,1.4078805867423752,1.7802110663494959,0.054610281944753564,0.21099427115018424,0.16592119155463406,ITPR3/ACTG1/MYL12A/ITGA2/VASP/GP1BA/COL3A1/LYN/ITGB3/PIK3CD/PIK3CA/AKT3/ROCK1/TLN2/MYLK/ADCY5/PIK3R5/PTGIR/RASGRP2/GUCY1A2/FCGR2A/PTGS1/LCP2,23
Human Diseases,Drug resistance: antineoplastic,hsa01524,Platinum drug resistance,15/1107,75/8538,0.2,1.5425474254742548,1.8214153351649092,0.05559840812761466,0.21239841307178634,0.16702537746202395,CDKN1A/BIRC3/BIRC5/GSTO1/FAS/MDM2/BIRC2/CASP3/PIK3CD/PIK3CA/APAF1/GSTM4/TOP2B/AKT3/GSTT2B,15
Metabolism,Global and overview maps,hsa01240,Biosynthesis of cofactors,27/1107,153/8538,0.17647058823529413,1.3610712577714013,1.7393617736178395,0.05717629408344111,0.21580340397462255,0.16970298640728831,DLD/ALDH1B1/COX15/COQ7/MOCS2/DHFR/UMPS/PPCDC/NFS1/AFMID/COQ2/DHODH/COQ3/AK4/MMAB/PDXP/SDR16C5/CMPK2/DHFR2/ALDH2/ALPL/AK5/NMNAT2/TDO2/HSD17B6/NMNAT3/ALPG,27
Human Diseases,Immune disease,hsa05330,Allograft rejection,9/1107,39/8538,0.23076923076923078,1.7798624140087556,1.8839492481504871,0.05775914635791368,0.21580340397462255,0.16970298640728831,HLA-B/TNF/HLA-C/FAS/HLA-F/HLA-DOB/IL12A/HLA-DPA1/HLA-DQB1,9
Human Diseases,Immune disease,hsa05332,Graft-versus-host disease,10/1107,45/8538,0.2222222222222222,1.713941583860283,1.8532806602545657,0.05878250821303359,0.21723970426555891,0.1708324609394798,HLA-B/TNF/HLA-C/FAS/HLA-F/IL1B/IL1A/HLA-DOB/HLA-DPA1/HLA-DQB1,10
Human Diseases,Cancer: specific types,hsa05211,Renal cell carcinoma,14/1107,70/8538,0.2,1.5425474254742548,1.759134810991228,0.06296066130843399,0.2301787617727694,0.18100744733833882,MAP2K1/CDKN1A/CDC42/ETS1/HIF1A/KRAS/PIK3CD/PTPN11/CUL2/PIK3CA/AKT3/ARNT2/HGF/TGFB3,14
Genetic Information Processing,"Folding, sorting and degradation",hsa04120,Ubiquitin mediated proteolysis,25/1107,142/8538,0.176056338028169,1.357876254818886,1.6597537613777202,0.06679347709670286,0.24159342779658483,0.18998368625489953,BIRC3/PRPF19/UBE2D3/UBE2L6/UBE2S/PML/UBA7/UBE2G2/CDC26/MDM2/PPIL2/SMURF2/BIRC2/NEDD4/ANAPC10/SOCS1/WWP1/ANAPC15/BIRC7/CUL1/CUL5/CUL2/MAP3K1/RHOBTB1/UBA6,25
Human Diseases,Cancer: specific types,hsa05225,Hepatocellular carcinoma,29/1107,170/8538,0.17058823529411765,1.315702215845688,1.6047008237262006,0.07195227151493822,0.2575133927903052,0.20250279185367656,WNT9A/MAP2K1/CDKN1A/CCND1/SHC1/ACTG1/WNT7B/MYC/GSTO1/TGFBR2/WNT4/SMARCE1/E2F1/FRAT2/KRAS/PIK3CD/TCF7/IGF2/POLK/PIK3CA/GSTM4/SHC2/WNT11/FZD4/AKT3/GSTT2B/APC/HGF/TGFB3,29
NA,NA,hsa04980,Cobalamin transport and metabolism,5/1107,18/8538,0.2777777777777778,2.142426979825354,1.8726116745976138,0.07336473413358433,0.2598334333897778,0.20432722006502654,MMACHC/ZNF76/MMAB/TCN2/TCN1,5
Organismal Systems,Immune system,hsa04662,B cell receptor signaling pathway,17/1107,91/8538,0.18681318681318682,1.4408410018166116,1.631752362773,0.07498624614295343,0.2616601319584457,0.2057636951004495,MAP2K1/NFKBIB/NFKBIE/NFKBIA/RAC2/PPP3CA/LYN/KRAS/PIK3CD/PIK3CA/FOS/RASGRP3/AKT3/IFITM1/BLK/LILRB4/DAPP1,17
Metabolism,Glycan biosynthesis and metabolism,hsa00514,Other types of O-glycan biosynthesis,10/1107,47/8538,0.2127659574468085,1.6410078994406965,1.7007313239560364,0.07541968509390493,0.2616601319584457,0.2057636951004495,POFUT1/GALNT10/GALNT6/GALNT11/GALNT1/GALNT16/POGLUT1/GALNT4/GXYLT2/GALNT14,10
Human Diseases,Endocrine and metabolic disease,hsa04936,Alcoholic liver disease,25/1107,144/8538,0.1736111111111111,1.339016862390846,1.5835102695890986,0.07627433101142515,0.2619522479180258,0.2059934085795002,C3/CCND1/NFKBIA/MYD88/ALDH1B1/CXCL2/TNF/CXCL8/FAS/TBK1/CASP3/IKBKE/TCF7/FOXO1/MLYCD/MAP2K4/AKT3/IL1B/PRKAA2/ALDH2/IL12A/TAB3/C5AR1/CXCL3/LY96,25
Metabolism,Glycan biosynthesis and metabolism,hsa00512,Mucin type O-glycan biosynthesis,8/1107,36/8538,0.2222222222222222,1.713941583860283,1.656747023240233,0.08583917296958626,0.2918531880965933,0.22950684141342012,GALNT10/GALNT6/GALNT11/GALNT1/GALNT16/GALNT4/GALNT14/GCNT4,8
Cellular Processes,Cellular community - eukaryotes,hsa04520,Adherens junction,17/1107,93/8538,0.1827956989247312,1.4098551738205554,1.533821741950035,0.08817004564599006,0.2968100546498675,0.2334048107772952,ACTG1/MYL12A/CDC42/TGFBR2/RAC2/CCM2/NECTIN1/BAIAP2/SMURF2/SSX2IP/HEG1/YES1/TCF7/PTPRM/ROCK1/SORBS1/FER,17
Organismal Systems,Digestive system,hsa04978,Mineral absorption,12/1107,61/8538,0.19672131147540983,1.5172597627615618,1.5647874082426891,0.08966437492857503,0.29888124976191677,0.23503355244435561,ATP1A1/ATP2B4/SLC11A2/CLCN2/TRPM7/ATP1A3/TRPV6/ATP2B1/MT1A/SLC26A9/TRPM6/STEAP2,12
Environmental Information Processing,Signal transduction,hsa04010,MAPK signaling pathway,47/1107,300/8538,0.15666666666666668,1.2083288166214996,1.4177573288410261,0.0939410341413867,0.310096617554092,0.24385306767411571,MAP2K1/CSF1/FLNA/DUSP5/CDC42/AREG/MYD88/MKNK2/DUSP6/MYC/TNF/DUSP2/TGFBR2/RAC2/FAS/EFNA1/EREG/CACNG8/PPP3CA/JUND/ECSIT/CASP3/KRAS/MAP3K8/CACNG7/PGF/BDNF/IGF2/MRAS/MAP3K4/MAP2K4/FOS/RASGRP3/TAOK1/RASA2/AKT3/IL1B/MAP3K1/FGF18/IL1A/FGFR3/IL1RAP/NTRK1/HGF/TGFB3/RASGRP2/FGF21,47
Human Diseases,Cardiovascular disease,hsa05418,Fluid shear stress and atherosclerosis,24/1107,141/8538,0.1702127659574468,1.3128063195525572,1.4455257041989404,0.09663421529724335,0.3157994156706386,0.24833762099177153,ICAM1/ACTG1/ITGAV/TNF/SELE/GSTO1/CCL2/MMP9/CYBA/RAC2/EDN1/THBD/ITGB3/PIK3CD/PIK3CA/MAP2K4/FOS/GSTM4/AKT3/IL1B/PRKAA2/IL1A/GSTT2B/PLAT,24
Metabolism,Metabolism of other amino acids,hsa00410,beta-Alanine metabolism,7/1107,31/8538,0.22580645161290322,1.7415858029548037,1.5964556492788526,0.09752629013357957,0.3157994156706386,0.24833762099177153,ALDH1B1/MLYCD/ALDH3B1/UPB1/ALDH2/AOC3/ALDH3A1,7
Cellular Processes,Cell motility,hsa04810,Regulation of actin cytoskeleton,37/1107,232/8538,0.15948275862068967,1.2300485935893843,1.3711041081494204,0.10383725716658555,0.3330629003456518,0.2619132405194909,MAP2K1/ITGA5/ACTG1/MYL12A/PXN/NCKAP1/MYH9/CDC42/ITGAV/ITGA2/MSN/ARPC1B/CYRIB/ITGA6/RAC2/BAIAP2/ITGB4/ITGB3/KRAS/PIK3CD/ITGA1/RGCC/MRAS/ITGAM/PIK3CA/AKT3/ROCK1/FGF18/DIAPH2/ACTR3B/FGFR3/ITGB2/MYLK/APC/FGF21/ITGB6/CYFIP2,37
Human Diseases,Infectious disease: bacterial,hsa05150,Staphylococcus aureus infection,18/1107,102/8538,0.17647058823529413,1.3610712577714013,1.415883561687772,0.10549215507606663,0.33520871706413696,0.26360066295446066,ICAM1/C3/KRT19/PTAFR/KRT15/KRT17/KRT37/ITGAM/KRT32/ITGB2/HLA-DOB/C5AR1/FCGR2A/KRT40/HLA-DPA1/KRT13/KRT20/HLA-DQB1,18
Organismal Systems,Development and regeneration,hsa04360,Axon guidance,30/1107,184/8538,0.16304347826086957,1.2575114881583598,1.3628909421136055,0.10753221932729964,0.3356961513551421,0.2639839704154988,EFNB1/EPHB6/MYL12A/CDC42/WNT4/RAC2/SEMA4C/EFNA1/NTN4/SHH/PPP3CA/UNC5B/SEMA3F/RGS3/KRAS/PIK3CD/PTPN11/PIK3CA/CAMK2A/ROCK1/PLXNC1/LRIG2/UNC5C/EPHB3/SEMA6C/NTN1/EFNB3/EPHA7/ABLIM2/SEMA4A,30
Metabolism,Lipid metabolism,hsa00590,Arachidonic acid metabolism,12/1107,63/8538,0.19047619047619047,1.4690927861659568,1.442321230016847,0.10835354237054631,0.3356961513551421,0.2639839704154988,PRXL2B/PTGES/PLA2G12A/GGT5/ALOXE3/PTGS2/PTGIS/CBR3/EPHX2/PTGS1/HPGD/ALOX15,12
